nickname,tempo_de_jogo,trofeus,nivel,deck
Player0596,155,3530,9,"Torre Inferno, Mago, Relâmpago, Mago de Gelo, Fornalha, Lápide, Canhão, Bola de Fogo"
Player0597,297,5698,13,"Fúria, Bola de Fogo, Mosqueteira, Mega Servo, Relâmpago, Veneno, Golem, Torre Inferno"
Player0598,403,5714,11,"Canhão, Tornado, Mago de Gelo, Veneno, Golem, Mini P.E.K.K.A, Mosqueteira, Torre de Bombas"
Player0599,132,3642,9,"Tornado, Mosqueteira, Mini P.E.K.K.A, Coletor de Elixir, Dragão Bebê, Fornalha, Torre Inferno, Bruxa"
Player0600,58,5277,10,"Executor, Lápide, Corredor, Gigante, Bruxa, Cabana de Goblins, Descarga, Golem"
Player0601,114,3106,10,"Coletor de Elixir, P.E.K.K.A, Torre Inferno, Executor, Lápide, Cabana de Bárbaros, Bárbaros, Fornalha"
Player0602,500,2484,12,"P.E.K.K.A, Veneno, Gigante, Corredor, Descarga, Coletor de Elixir, Relâmpago, Canhão"
Player0603,266,4828,14,"Golem, Torre Inferno, Mosqueteira, Tornado, Mini P.E.K.K.A, Descarga, Fornalha, Relâmpago"
Player0604,368,4784,13,"Descarga, Mago, Golem, Lápide, Mago de Gelo, Relâmpago, Zap, Cabana de Goblins"
Player0605,211,3068,10,"Torre de Bombas, Mini P.E.K.K.A, Bruxa, Bola de Fogo, Mega Servo, Corredor, Mago de Gelo, Golem"
Player0606,106,2738,14,"Torre de Bombas, Gigante, Príncipe, Mago, Bruxa, P.E.K.K.A, Canhão, Relâmpago"
Player0607,125,4845,9,"Cabana de Bárbaros, P.E.K.K.A, Cavaleiro, Relâmpago, Mosqueteira, Torre de Bombas, Descarga, Golem"
Player0608,170,4658,12,"Bruxa, Torre de Bombas, Mago, Príncipe, Executor, Bola de Fogo, P.E.K.K.A, Golem"
Player0609,471,3730,10,"Arqueiras, Príncipe, Cabana de Goblins, Dragão Bebê, Zap, Gigante, Canhão, Bárbaros"
Player0610,463,2448,9,"Executor, Mini P.E.K.K.A, Fúria, Relâmpago, Gigante, Príncipe, Golem, Cabana de Goblins"
Player0611,404,2544,13,"Fúria, Bárbaros, Torre de Bombas, Fornalha, Canhão, Coletor de Elixir, Cabana de Goblins, Descarga"
Player0612,277,2788,13,"Corredor, Arqueiras, Fornalha, Lápide, Golem, Cabana de Goblins, Tornado, Zap"
Player0613,132,2534,10,"Cabana de Goblins, Bruxa, Corredor, Mini P.E.K.K.A, Mosqueteira, Cabana de Bárbaros, Dragão Bebê, Fornalha"
Player0614,125,5081,9,"Lápide, Mago, Mega Servo, Executor, Bárbaros, Torre de Bombas, Descarga, Dragão Bebê"
Player0615,248,4359,9,"Coletor de Elixir, Golem, Bárbaros, Fornalha, Cabana de Goblins, Mosqueteira, Torre Inferno, Torre de Bombas"
Player0616,356,2979,9,"Executor, Mago de Gelo, Cabana de Goblins, Arqueiras, Golem, Corredor, Bruxa, Descarga"
Player0617,290,2837,10,"Fúria, Golem, Cabana de Bárbaros, Descarga, Mago, Corredor, Gigante, Mini P.E.K.K.A"
Player0618,169,3283,12,"Mosqueteira, Cabana de Goblins, Descarga, Bruxa, Zap, Mago de Gelo, Gigante, Relâmpago"
Player0619,129,3102,9,"Descarga, Cabana de Bárbaros, Mini P.E.K.K.A, Mago de Gelo, Arqueiras, Golem, Cavaleiro, Mago"
Player0620,453,2101,14,"Dragão Bebê, Torre Inferno, Gigante, Fúria, Fornalha, Descarga, Canhão, Golem"
Player0621,201,2020,14,"Zap, Executor, Veneno, Cabana de Goblins, Bárbaros, Fúria, Coletor de Elixir, Mega Servo"
Player0622,145,5877,11,"Lápide, Torre de Bombas, Torre Inferno, Fúria, Mosqueteira, Veneno, P.E.K.K.A, Cabana de Goblins"
Player0623,393,4383,9,"Relâmpago, Cabana de Bárbaros, Veneno, Mini P.E.K.K.A, Torre Inferno, Bola de Fogo, Descarga, Arqueiras"
Player0624,281,2067,10,"Cabana de Bárbaros, Canhão, Relâmpago, Mago de Gelo, Golem, Corredor, Fúria, Bola de Fogo"
Player0625,419,3387,11,"Arqueiras, Torre de Bombas, Mago, Canhão, Torre Inferno, Descarga, Lápide, Mago de Gelo"
Player0626,378,2033,13,"Cabana de Bárbaros, Corredor, Fúria, Coletor de Elixir, Descarga, Mega Servo, Canhão, Tornado"
Player0627,407,5137,11,"Corredor, Mega Servo, Torre de Bombas, Dragão Bebê, Tornado, Fúria, Canhão, Mago de Gelo"
Player0628,92,5809,14,"Coletor de Elixir, P.E.K.K.A, Canhão, Torre de Bombas, Fornalha, Bárbaros, Cavaleiro, Golem"
Player0629,217,3567,14,"Cavaleiro, Príncipe, Cabana de Goblins, P.E.K.K.A, Fornalha, Veneno, Tornado, Mini P.E.K.K.A"
Player0630,68,3917,14,"Executor, P.E.K.K.A, Bárbaros, Descarga, Tornado, Gigante, Fúria, Bola de Fogo"
Player0631,357,4463,14,"Cabana de Bárbaros, Torre Inferno, Príncipe, Mago, Torre de Bombas, Executor, P.E.K.K.A, Arqueiras"
Player0632,202,2373,12,"Fúria, Canhão, Bruxa, Bárbaros, Mosqueteira, Coletor de Elixir, P.E.K.K.A, Veneno"
Player0633,340,4930,13,"Golem, P.E.K.K.A, Fornalha, Coletor de Elixir, Lápide, Tornado, Executor, Fúria"
Player0634,200,4764,9,"Golem, Lápide, Torre de Bombas, Cabana de Bárbaros, Descarga, Cavaleiro, Executor, Mago de Gelo"
Player0635,449,4393,13,"Cavaleiro, Torre Inferno, Mago de Gelo, Arqueiras, Mini P.E.K.K.A, Mega Servo, Torre de Bombas, Tornado"
Player0636,202,5011,14,"Mosqueteira, Príncipe, Executor, Relâmpago, Mago, Tornado, Bárbaros, Cavaleiro"
Player0637,346,2309,13,"Veneno, Mini P.E.K.K.A, Príncipe, Relâmpago, Corredor, Fornalha, Fúria, Coletor de Elixir"
Player0638,334,5894,12,"Bárbaros, Bola de Fogo, P.E.K.K.A, Cabana de Goblins, Zap, Fornalha, Torre de Bombas, Dragão Bebê"
Player0639,181,2115,14,"Fúria, Executor, Fornalha, Torre Inferno, Bruxa, Canhão, Bola de Fogo, Descarga"
Player0640,197,2346,11,"Canhão, Dragão Bebê, Veneno, Descarga, Gigante, Torre de Bombas, Cavaleiro, Corredor"
Player0641,352,2210,9,"Mini P.E.K.K.A, P.E.K.K.A, Lápide, Cavaleiro, Fornalha, Zap, Bola de Fogo, Canhão"
Player0642,477,5480,11,"Bárbaros, Lápide, Dragão Bebê, Zap, Cabana de Bárbaros, Arqueiras, Golem, Torre de Bombas"
Player0643,376,2422,13,"Torre de Bombas, Dragão Bebê, Canhão, Lápide, Relâmpago, Mini P.E.K.K.A, Descarga, Arqueiras"
Player0644,117,3129,14,"Mini P.E.K.K.A, Cavaleiro, Descarga, Corredor, Torre de Bombas, Gigante, Cabana de Goblins, Zap"
Player0645,399,2456,13,"Veneno, Lápide, Torre Inferno, Relâmpago, Mega Servo, Bárbaros, Torre de Bombas, Gigante"
Player0646,333,3226,9,"Fúria, Coletor de Elixir, Lápide, Fornalha, Mini P.E.K.K.A, Canhão, Cabana de Goblins, Cavaleiro"
Player0647,120,4039,14,"Bárbaros, Bruxa, Canhão, Veneno, Coletor de Elixir, Mega Servo, Corredor, Relâmpago"
Player0648,239,5668,11,"Gigante, Executor, Veneno, Lápide, Mosqueteira, Cabana de Goblins, Arqueiras, Cavaleiro"
Player0649,151,3413,14,"Veneno, Mini P.E.K.K.A, Cavaleiro, Fúria, Príncipe, Cabana de Goblins, Bruxa, Mega Servo"
Player0650,196,4337,11,"Mago, Bárbaros, Torre de Bombas, Cavaleiro, Zap, Dragão Bebê, Cabana de Goblins, Coletor de Elixir"
Player0651,442,4971,13,"Fúria, Gigante, Fornalha, Cabana de Bárbaros, Mini P.E.K.K.A, Torre de Bombas, Coletor de Elixir, Cavaleiro"
Player0652,279,3727,9,"Cavaleiro, Mago de Gelo, Descarga, Fúria, Mega Servo, Corredor, Tornado, Arqueiras"
Player0653,390,4649,13,"Cabana de Bárbaros, Fornalha, Coletor de Elixir, Lápide, Torre de Bombas, Corredor, Dragão Bebê, Mosqueteira"
Player0654,130,5614,14,"Coletor de Elixir, Mago, Zap, Golem, Mega Servo, Corredor, Fornalha, Bola de Fogo"
Player0655,318,3105,14,"Descarga, Veneno, Príncipe, Canhão, Mago, Golem, Torre Inferno, Torre de Bombas"
Player0656,215,3847,10,"Golem, Executor, Torre Inferno, Mago, Mini P.E.K.K.A, Tornado, Príncipe, Fúria"
Player0657,134,3767,11,"P.E.K.K.A, Mago, Coletor de Elixir, Arqueiras, Canhão, Veneno, Fornalha, Mega Servo"
Player0658,178,3482,14,"Dragão Bebê, Mega Servo, Gigante, Arqueiras, Fúria, Corredor, Bárbaros, Descarga"
Player0659,120,3407,12,"Gigante, Executor, Bárbaros, Bola de Fogo, Mini P.E.K.K.A, Mago de Gelo, Fornalha, Fúria"
Player0660,96,5818,9,"Arqueiras, Relâmpago, Cabana de Goblins, Bárbaros, Golem, Canhão, Veneno, Dragão Bebê"
Player0661,244,4951,9,"Príncipe, Bruxa, Arqueiras, Relâmpago, Lápide, P.E.K.K.A, Bola de Fogo, Gigante"
Player0662,131,3921,10,"Bruxa, Canhão, Torre de Bombas, Mosqueteira, Torre Inferno, Príncipe, Tornado, Cabana de Goblins"
Player0663,65,2040,11,"Mini P.E.K.K.A, Bárbaros, Cabana de Bárbaros, Cabana de Goblins, Torre Inferno, Corredor, Arqueiras, Bola de Fogo"
Player0664,136,3783,12,"P.E.K.K.A, Golem, Fúria, Torre de Bombas, Bola de Fogo, Arqueiras, Bruxa, Zap"
Player0665,103,4965,14,"Fúria, Arqueiras, Mosqueteira, Bárbaros, Cabana de Bárbaros, Zap, Mago de Gelo, Coletor de Elixir"
Player0666,305,5426,9,"Coletor de Elixir, Torre de Bombas, Fúria, P.E.K.K.A, Descarga, Dragão Bebê, Fornalha, Cavaleiro"
Player0667,316,3306,9,"Zap, Cabana de Goblins, Bárbaros, Golem, Gigante, Fúria, Arqueiras, Bola de Fogo"
Player0668,187,3369,14,"Lápide, P.E.K.K.A, Cabana de Goblins, Mini P.E.K.K.A, Bruxa, Descarga, Fúria, Torre de Bombas"
Player0669,125,3659,12,"Mago, P.E.K.K.A, Torre Inferno, Cabana de Goblins, Veneno, Lápide, Bárbaros, Coletor de Elixir"
Player0670,211,2387,10,"Mini P.E.K.K.A, Cabana de Bárbaros, Mosqueteira, Tornado, Bola de Fogo, Veneno, Relâmpago, Mago"
Player0671,292,4097,13,"Mosqueteira, Lápide, Bárbaros, Zap, Corredor, Fornalha, Cabana de Bárbaros, Arqueiras"
Player0672,448,2854,11,"P.E.K.K.A, Canhão, Mago de Gelo, Torre de Bombas, Príncipe, Fúria, Cabana de Bárbaros, Gigante"
Player0673,158,5111,9,"Corredor, Dragão Bebê, Golem, Cavaleiro, Mini P.E.K.K.A, Mago, Veneno, Mosqueteira"
Player0674,117,5515,13,"Torre de Bombas, Bola de Fogo, Canhão, Mosqueteira, Tornado, Fornalha, Cavaleiro, Príncipe"
Player0675,152,5765,12,"P.E.K.K.A, Corredor, Mago de Gelo, Bola de Fogo, Gigante, Relâmpago, Bárbaros, Torre de Bombas"
Player0676,191,4191,11,"Executor, Veneno, Lápide, Cavaleiro, Cabana de Goblins, Bola de Fogo, Dragão Bebê, Fornalha"
Player0677,108,2949,12,"Gigante, Lápide, Zap, Canhão, Corredor, Descarga, Torre Inferno, Torre de Bombas"
Player0678,146,5333,12,"Príncipe, Bola de Fogo, Mosqueteira, Corredor, Mago, Relâmpago, Torre de Bombas, Mini P.E.K.K.A"
Player0679,473,2904,13,"P.E.K.K.A, Mega Servo, Executor, Bola de Fogo, Mosqueteira, Veneno, Coletor de Elixir, Bruxa"
Player0680,381,3825,12,"Mosqueteira, Torre Inferno, Golem, Dragão Bebê, Lápide, P.E.K.K.A, Fornalha, Príncipe"
Player0681,402,4882,12,"Príncipe, P.E.K.K.A, Golem, Relâmpago, Arqueiras, Zap, Bruxa, Torre de Bombas"
Player0682,470,3054,10,"Bruxa, Mini P.E.K.K.A, Príncipe, Relâmpago, Mago, Lápide, Dragão Bebê, Zap"
Player0683,223,2210,11,"Bola de Fogo, Tornado, Mosqueteira, Fornalha, Bárbaros, Arqueiras, Cabana de Goblins, Torre Inferno"
Player0684,171,3458,11,"Cabana de Goblins, Cavaleiro, Zap, Mosqueteira, Arqueiras, Executor, Torre de Bombas, Lápide"
Player0685,353,5851,10,"Mini P.E.K.K.A, Fornalha, P.E.K.K.A, Gigante, Cavaleiro, Veneno, Mega Servo, Bola de Fogo"
Player0686,287,2573,14,"Golem, Arqueiras, Executor, Veneno, Coletor de Elixir, Mega Servo, Lápide, Mosqueteira"
Player0687,187,5891,9,"Zap, Mago de Gelo, Mega Servo, Torre Inferno, Coletor de Elixir, Corredor, Executor, Bárbaros"
Player0688,209,2540,11,"Zap, Lápide, Cabana de Bárbaros, Corredor, Mosqueteira, Mago de Gelo, Mega Servo, Arqueiras"
Player0689,153,5847,10,"Mosqueteira, Gigante, Executor, Descarga, Veneno, Príncipe, Lápide, Dragão Bebê"
Player0690,290,5490,13,"Mosqueteira, Cabana de Goblins, Coletor de Elixir, Príncipe, Bola de Fogo, Cabana de Bárbaros, Bruxa, Canhão"
Player0691,223,4823,10,"Torre Inferno, Fornalha, Cabana de Bárbaros, Mosqueteira, Arqueiras, Torre de Bombas, Príncipe, Zap"
Player0692,120,2134,10,"Canhão, P.E.K.K.A, Torre de Bombas, Mega Servo, Mago, Coletor de Elixir, Bárbaros, Gigante"
Player0693,202,2633,10,"Canhão, Dragão Bebê, Arqueiras, Descarga, Mosqueteira, Executor, Cavaleiro, Corredor"
Player0694,402,4439,12,"Torre Inferno, Zap, Fornalha, Bola de Fogo, Tornado, Príncipe, Cabana de Bárbaros, Mago"
Player0695,484,5581,14,"Canhão, Bárbaros, Dragão Bebê, Torre Inferno, Coletor de Elixir, Príncipe, P.E.K.K.A, Cavaleiro"
Player0696,406,2463,14,"Cavaleiro, Mago de Gelo, P.E.K.K.A, Lápide, Dragão Bebê, Veneno, Torre de Bombas, Corredor"
Player0697,199,5829,13,"Príncipe, Veneno, Mosqueteira, Bruxa, Mago, Canhão, Bárbaros, Bola de Fogo"
Player0698,291,3858,9,"Lápide, Arqueiras, Dragão Bebê, Cabana de Bárbaros, Mega Servo, Príncipe, Relâmpago, Cabana de Goblins"
Player0699,104,5901,14,"Dragão Bebê, Cabana de Goblins, Mega Servo, Bola de Fogo, Corredor, Gigante, Fornalha, Torre Inferno"
Player0700,227,4638,12,"Relâmpago, Mago de Gelo, Mega Servo, Descarga, Mosqueteira, Príncipe, Mago, Executor"
Player0701,113,3669,12,"Bruxa, Príncipe, Mini P.E.K.K.A, Cabana de Bárbaros, Bola de Fogo, Corredor, Executor, Torre Inferno"
Player0702,238,3952,14,"Mega Servo, Zap, Torre de Bombas, Bola de Fogo, Mini P.E.K.K.A, Fúria, Descarga, Veneno"
Player0703,424,5144,11,"Relâmpago, Bola de Fogo, Mago, Arqueiras, Tornado, Descarga, Corredor, Bárbaros"
Player0704,259,2446,11,"Bruxa, Mago, Relâmpago, Cabana de Goblins, Torre Inferno, Torre de Bombas, Descarga, Coletor de Elixir"
Player0705,50,2772,10,"Descarga, Fúria, Príncipe, Arqueiras, Cabana de Bárbaros, P.E.K.K.A, Torre Inferno, Mosqueteira"
Player0706,241,2582,10,"Torre Inferno, Tornado, Gigante, Veneno, Fúria, Mago de Gelo, Corredor, Mega Servo"
Player0707,65,4889,11,"Cabana de Goblins, Lápide, Mega Servo, Zap, Coletor de Elixir, Dragão Bebê, Corredor, Bárbaros"
Player0708,260,3223,12,"Fornalha, Canhão, Tornado, Mago, Bruxa, Gigante, Bola de Fogo, Torre Inferno"
Player0709,418,5193,14,"Canhão, Cabana de Goblins, Bola de Fogo, Tornado, Golem, Cavaleiro, Mago, Bárbaros"
Player0710,482,2291,9,"Cavaleiro, P.E.K.K.A, Príncipe, Descarga, Mosqueteira, Golem, Coletor de Elixir, Cabana de Goblins"
Player0711,262,2520,12,"Mago, Corredor, Cabana de Bárbaros, Mini P.E.K.K.A, Bárbaros, Golem, Executor, Mega Servo"
Player0712,268,2528,11,"Corredor, Cabana de Goblins, Gigante, Mega Servo, Fúria, P.E.K.K.A, Bruxa, Coletor de Elixir"
Player0713,218,2731,12,"Fúria, Tornado, Bola de Fogo, Torre de Bombas, Cabana de Goblins, Corredor, Mini P.E.K.K.A, Cabana de Bárbaros"
Player0714,278,4991,14,"Golem, Relâmpago, Bruxa, Mago de Gelo, Bola de Fogo, Mosqueteira, Mega Servo, Fornalha"
Player0715,155,3808,10,"Mini P.E.K.K.A, Mega Servo, P.E.K.K.A, Descarga, Bárbaros, Bruxa, Golem, Fornalha"
Player0716,158,3560,11,"Relâmpago, Fúria, Corredor, Torre de Bombas, Canhão, Cabana de Bárbaros, Coletor de Elixir, Executor"
Player0717,211,2858,9,"Cavaleiro, Torre Inferno, Bárbaros, Executor, Fornalha, Zap, Torre de Bombas, Golem"
Player0718,92,5301,10,"Mini P.E.K.K.A, Fúria, Cavaleiro, Cabana de Goblins, Torre Inferno, Lápide, Corredor, Bola de Fogo"
Player0719,116,2079,10,"Veneno, Bárbaros, Arqueiras, Executor, Cavaleiro, Corredor, Torre de Bombas, Dragão Bebê"
Player0720,378,4756,13,"Tornado, Fúria, Torre Inferno, Dragão Bebê, Mago, P.E.K.K.A, Golem, Cabana de Goblins"
Player0721,227,5815,13,"Bárbaros, Canhão, Mega Servo, Cabana de Bárbaros, P.E.K.K.A, Lápide, Mini P.E.K.K.A, Príncipe"
Player0722,59,4745,9,"P.E.K.K.A, Bruxa, Coletor de Elixir, Bola de Fogo, Cavaleiro, Príncipe, Torre Inferno, Mago de Gelo"
Player0723,283,3414,12,"Golem, Zap, Mago, Cabana de Goblins, Corredor, Gigante, Veneno, Príncipe"
Player0724,162,5151,12,"P.E.K.K.A, Mini P.E.K.K.A, Gigante, Relâmpago, Mago, Dragão Bebê, Descarga, Bárbaros"
Player0725,183,3832,9,"P.E.K.K.A, Veneno, Mega Servo, Mago de Gelo, Dragão Bebê, Torre Inferno, Príncipe, Arqueiras"
Player0726,116,2705,9,"Zap, Corredor, P.E.K.K.A, Torre Inferno, Arqueiras, Lápide, Bárbaros, Fornalha"
Player0727,227,2949,13,"Mega Servo, Coletor de Elixir, Cabana de Bárbaros, Fúria, Tornado, Lápide, Zap, Cavaleiro"
Player0728,299,3947,14,"Torre de Bombas, Executor, Coletor de Elixir, Canhão, Bruxa, P.E.K.K.A, Gigante, Cabana de Goblins"
Player0729,52,4999,10,"Cabana de Bárbaros, Bárbaros, Fornalha, Coletor de Elixir, Relâmpago, Zap, Mosqueteira, Dragão Bebê"
Player0730,460,2355,13,"Dragão Bebê, Fornalha, Descarga, Executor, Torre Inferno, Bruxa, Mini P.E.K.K.A, Bola de Fogo"
Player0731,50,2319,13,"Bola de Fogo, Mago de Gelo, Gigante, Golem, Cabana de Goblins, Zap, Descarga, Cabana de Bárbaros"
Player0732,305,3850,14,"Bruxa, Cabana de Goblins, Fornalha, Bola de Fogo, Fúria, Cabana de Bárbaros, Veneno, Mega Servo"
Player0733,149,5888,10,"Torre de Bombas, Bola de Fogo, Cabana de Goblins, Coletor de Elixir, Zap, Dragão Bebê, Fúria, Canhão"
Player0734,250,2107,12,"Descarga, Tornado, Cavaleiro, Zap, Relâmpago, Gigante, Executor, Veneno"
Player0735,83,4878,12,"Cabana de Goblins, Bola de Fogo, Relâmpago, Canhão, Coletor de Elixir, Príncipe, Mega Servo, Mosqueteira"
Player0736,396,4351,11,"Fornalha, Bola de Fogo, Mago de Gelo, Cavaleiro, Relâmpago, Cabana de Goblins, Dragão Bebê, Golem"
Player0737,127,3067,9,"Descarga, Mega Servo, Mago, Bruxa, Coletor de Elixir, Dragão Bebê, Tornado, P.E.K.K.A"
Player0738,220,2893,14,"Fúria, Mega Servo, Cabana de Goblins, Bola de Fogo, Descarga, Executor, Lápide, P.E.K.K.A"
Player0739,118,2770,9,"Zap, Fúria, Cabana de Goblins, Mago de Gelo, Príncipe, Mosqueteira, Dragão Bebê, Mago"
Player0740,488,3861,12,"Cabana de Goblins, Bruxa, Príncipe, Bola de Fogo, Corredor, Torre Inferno, Relâmpago, Mini P.E.K.K.A"
Player0741,243,3007,10,"Cabana de Bárbaros, Cavaleiro, Executor, Golem, Corredor, Bola de Fogo, Tornado, Fúria"
Player0742,130,5997,10,"Tornado, Príncipe, Descarga, Canhão, Coletor de Elixir, Golem, Mago de Gelo, Mini P.E.K.K.A"
Player0743,394,2190,14,"Veneno, Descarga, Mosqueteira, Cabana de Bárbaros, P.E.K.K.A, Fúria, Zap, Arqueiras"
Player0744,418,2152,9,"Mago, Zap, Arqueiras, Lápide, Dragão Bebê, Golem, Tornado, Gigante"
Player0745,282,3949,12,"Fornalha, Dragão Bebê, Mega Servo, Canhão, Golem, Lápide, Bárbaros, P.E.K.K.A"
Player0746,140,3463,10,"Torre Inferno, Tornado, Mosqueteira, Cabana de Bárbaros, Bruxa, Mega Servo, Canhão, Descarga"
Player0747,437,3858,12,"Lápide, Fúria, Mago de Gelo, Corredor, Torre Inferno, Canhão, Fornalha, Torre de Bombas"
Player0748,474,2089,11,"Arqueiras, Fornalha, Gigante, Mago de Gelo, Mosqueteira, Cavaleiro, Veneno, Mega Servo"
Player0749,93,4815,9,"Executor, Bárbaros, Descarga, Cabana de Bárbaros, Golem, Veneno, Tornado, Mega Servo"
Player0750,452,4672,10,"Bola de Fogo, Fornalha, Zap, Gigante, Golem, Cabana de Bárbaros, Príncipe, Tornado"
Player0751,274,5796,14,"Bruxa, Gigante, Lápide, Canhão, Corredor, Fornalha, Bárbaros, Bola de Fogo"
Player0752,448,4116,14,"Mosqueteira, Cabana de Bárbaros, Corredor, Veneno, Torre Inferno, Cabana de Goblins, Bola de Fogo, Fornalha"
Player0753,226,2024,10,"P.E.K.K.A, Mago de Gelo, Fornalha, Cabana de Goblins, Executor, Cabana de Bárbaros, Príncipe, Fúria"
Player0754,89,2781,12,"Tornado, Bola de Fogo, Bárbaros, Dragão Bebê, Zap, Golem, Cabana de Bárbaros, Mosqueteira"
Player0755,430,2717,12,"Tornado, Príncipe, Dragão Bebê, Fúria, Torre de Bombas, Gigante, Golem, Mini P.E.K.K.A"
Player0756,454,5066,11,"Mago de Gelo, Mega Servo, Dragão Bebê, Príncipe, P.E.K.K.A, Torre Inferno, Bruxa, Fúria"
Player0757,60,4219,13,"Torre Inferno, Torre de Bombas, Canhão, Coletor de Elixir, Mago de Gelo, Veneno, Corredor, Cavaleiro"
Player0758,345,4579,10,"Descarga, Mago de Gelo, Torre de Bombas, Bola de Fogo, Executor, Mini P.E.K.K.A, Príncipe, Cabana de Bárbaros"
Player0759,134,3116,14,"Torre de Bombas, Mini P.E.K.K.A, Arqueiras, Golem, Mago de Gelo, Fúria, Canhão, Lápide"
Player0760,486,4919,10,"Corredor, Mago de Gelo, Canhão, Fúria, Relâmpago, Cabana de Goblins, Coletor de Elixir, Golem"
Player0761,395,5111,9,"Bola de Fogo, Canhão, Golem, Torre de Bombas, Cabana de Bárbaros, Cabana de Goblins, Fornalha, Cavaleiro"
Player0762,356,2343,10,"Mago, Fúria, Relâmpago, Descarga, Fornalha, Mini P.E.K.K.A, Executor, Arqueiras"
Player0763,346,5288,14,"Príncipe, Executor, Lápide, Golem, Canhão, Torre Inferno, Mega Servo, Mago de Gelo"
Player0764,137,5487,13,"Golem, Cavaleiro, Zap, Príncipe, Veneno, Arqueiras, Lápide, Relâmpago"
Player0765,380,2782,12,"Tornado, Mago de Gelo, Arqueiras, Bárbaros, Gigante, Descarga, Príncipe, Cabana de Goblins"
Player0766,177,5505,12,"Executor, Torre de Bombas, Arqueiras, Dragão Bebê, Príncipe, Torre Inferno, Relâmpago, Mago de Gelo"
Player0767,410,3457,13,"Lápide, Mega Servo, Torre Inferno, Bárbaros, Canhão, Bola de Fogo, Fornalha, Gigante"
Player0768,378,4765,11,"Bruxa, Zap, Fúria, Arqueiras, Cavaleiro, Torre de Bombas, Corredor, Mini P.E.K.K.A"
Player0769,461,5795,10,"Executor, Canhão, Coletor de Elixir, Gigante, Fúria, Cabana de Goblins, Corredor, Cabana de Bárbaros"
Player0770,264,4467,9,"Arqueiras, P.E.K.K.A, Relâmpago, Príncipe, Corredor, Cabana de Goblins, Veneno, Bola de Fogo"
Player0771,259,4586,9,"Veneno, Arqueiras, Mago de Gelo, Cabana de Goblins, Bola de Fogo, Gigante, Cavaleiro, Tornado"
Player0772,208,2463,10,"Cabana de Bárbaros, Coletor de Elixir, Lápide, Bruxa, P.E.K.K.A, Veneno, Cavaleiro, Canhão"
Player0773,282,3878,9,"Cavaleiro, Mega Servo, Fúria, Cabana de Bárbaros, P.E.K.K.A, Golem, Veneno, Mago de Gelo"
Player0774,214,3537,12,"Gigante, Mini P.E.K.K.A, Cavaleiro, Cabana de Bárbaros, Cabana de Goblins, Dragão Bebê, Torre Inferno, Executor"
Player0775,288,4332,12,"Mago, Corredor, Príncipe, P.E.K.K.A, Mega Servo, Torre de Bombas, Bárbaros, Golem"
Player0776,426,4928,11,"Veneno, Coletor de Elixir, Bruxa, Arqueiras, Bárbaros, Executor, Descarga, Gigante"
Player0777,325,5679,13,"Fúria, Gigante, Arqueiras, Tornado, Canhão, Cavaleiro, Zap, Bruxa"
Player0778,272,5395,10,"Bárbaros, Torre de Bombas, Coletor de Elixir, Tornado, Mosqueteira, Executor, Golem, Mega Servo"
Player0779,104,3306,9,"Coletor de Elixir, Cabana de Bárbaros, Torre de Bombas, Bola de Fogo, Príncipe, Tornado, Cabana de Goblins, Lápide"
Player0780,56,4036,9,"Mago, Mini P.E.K.K.A, Gigante, Cabana de Bárbaros, Lápide, Bárbaros, Cabana de Goblins, Tornado"
Player0781,130,4563,12,"Mago, Torre de Bombas, Lápide, Gigante, Cabana de Goblins, Canhão, Corredor, Descarga"
Player0782,427,3424,9,"Torre de Bombas, Mago de Gelo, Executor, Cavaleiro, Coletor de Elixir, Fúria, Príncipe, Relâmpago"
Player0783,153,3774,12,"Mosqueteira, Mini P.E.K.K.A, Lápide, Golem, Cabana de Bárbaros, Cabana de Goblins, Coletor de Elixir, Mago"
Player0784,133,3933,11,"Mini P.E.K.K.A, Corredor, Torre Inferno, Cabana de Bárbaros, Dragão Bebê, Relâmpago, Cabana de Goblins, Mago de Gelo"
Player0785,98,4427,14,"Mega Servo, Fornalha, Cavaleiro, Torre Inferno, Relâmpago, Descarga, Bruxa, Canhão"
Player0786,380,2036,10,"Fúria, Fornalha, Mega Servo, Cabana de Bárbaros, Bárbaros, Mini P.E.K.K.A, Torre de Bombas, Zap"
Player0787,194,2377,12,"Zap, Príncipe, Corredor, Dragão Bebê, Gigante, Cavaleiro, Canhão, Cabana de Goblins"
Player0788,493,3609,9,"Mosqueteira, Fornalha, Arqueiras, Mago, Bola de Fogo, Fúria, Corredor, Torre Inferno"
Player0789,98,5286,9,"Mago de Gelo, Fúria, Bárbaros, Gigante, Canhão, Torre Inferno, Lápide, Coletor de Elixir"
Player0790,68,4847,12,"Fúria, Gigante, Executor, Zap, Bruxa, Veneno, Dragão Bebê, Lápide"
Player0791,112,3272,9,"Bárbaros, Fúria, Canhão, Bola de Fogo, Bruxa, P.E.K.K.A, Coletor de Elixir, Tornado"
Player0792,277,4140,11,"Bárbaros, Mini P.E.K.K.A, Torre de Bombas, Dragão Bebê, Executor, Bola de Fogo, Cabana de Goblins, Gigante"
Player0793,344,4896,13,"Canhão, Coletor de Elixir, Fornalha, Bruxa, Descarga, Gigante, Relâmpago, Cabana de Bárbaros"
