id_batalha,data,tempo_de_batalha,torres_derrubadas_jogador1,torres_derrubadas_jogador2,vencedor,deck_jogador1,deck_jogador2,trofeus_jogador1,trofeus_jogador2
4109,2023-11-09 21:03:57.757016,2.45,3,2,Player0038,"Tornado, Cabana de Goblins, Golem, Dragão Bebê, Príncipe, Zap, Arqueiras, Cavaleiro","Descarga, Bárbaros, Mago, Torre Inferno, Arqueiras, Fornalha, Mini P.E.K.K.A, Corredor",2204,5609
4110,2023-03-12 13:51:59.677003,1.76,1,2,Player0871,"Corredor, Zap, Veneno, Relâmpago, Arqueiras, Executor, Canhão, Tornado","Cavaleiro, Zap, Príncipe, Tornado, Golem, Mini P.E.K.K.A, Bola de Fogo, Mago",4111,4236
4111,2023-02-27 14:56:18.347957,4.48,2,2,Player0957,"Fúria, P.E.K.K.A, Príncipe, Torre de Bombas, Cabana de Goblins, Coletor de Elixir, Zap, Mini P.E.K.K.A","Mega Servo, Coletor de Elixir, Cabana de Bárbaros, Fúria, Tornado, Lápide, Zap, Cavaleiro",3407,2949
4112,2023-06-04 01:04:31.322028,1.77,2,0,Player0665,"Fúria, Arqueiras, Mosqueteira, Bárbaros, Cabana de Bárbaros, Zap, Mago de Gelo, Coletor de Elixir","Arqueiras, Relâmpago, Dragão Bebê, Cavaleiro, Descarga, Mago, Coletor de Elixir, P.E.K.K.A",4965,5694
4113,2023-02-19 01:21:22.449829,2.87,2,1,Player0330,"Torre de Bombas, Descarga, Mago de Gelo, Torre Inferno, Canhão, Cavaleiro, Gigante, Príncipe","Cabana de Goblins, Mago de Gelo, Príncipe, Lápide, Mini P.E.K.K.A, Mosqueteira, Cabana de Bárbaros, Cavaleiro",2648,3065
4114,2023-12-02 20:35:14.679475,4.09,2,2,Player0331,"Torre Inferno, Coletor de Elixir, Veneno, Executor, Tornado, Dragão Bebê, Mega Servo, Cabana de Goblins","Canhão, Descarga, Cavaleiro, Dragão Bebê, Cabana de Bárbaros, Torre Inferno, P.E.K.K.A, Bruxa",2078,4183
4115,2023-11-08 17:57:47.874167,2.49,1,2,Player0873,"Executor, Fúria, Tornado, Cavaleiro, Dragão Bebê, Bola de Fogo, Corredor, Zap","Gigante, Mini P.E.K.K.A, Coletor de Elixir, Cabana de Bárbaros, Golem, Cavaleiro, Fúria, Torre de Bombas",4039,3215
4116,2023-04-20 07:00:05.914260,2.45,1,2,Player0454,"Executor, Fúria, Tornado, Cavaleiro, Dragão Bebê, Bola de Fogo, Corredor, Zap","Fúria, Coletor de Elixir, Lápide, Fornalha, Mini P.E.K.K.A, Canhão, Cabana de Goblins, Cavaleiro",4039,3226
4117,2023-07-01 12:39:34.027461,1.7,1,2,Player0173,"Executor, Golem, Lápide, Canhão, Arqueiras, Zap, Bruxa, Bárbaros","Bárbaros, Bruxa, Torre de Bombas, Golem, Mega Servo, Corredor, Canhão, Executor",5167,2344
4118,2023-02-16 13:21:52.742938,2.42,1,0,Player0958,"Coletor de Elixir, Cabana de Goblins, Bárbaros, Bruxa, Mega Servo, Cavaleiro, Mago, Lápide","Descarga, Cabana de Bárbaros, Mini P.E.K.K.A, Mago de Gelo, Arqueiras, Golem, Cavaleiro, Mago",3394,3102
4119,2023-07-31 00:02:29.940246,3.71,1,1,Player0729,"Lápide, Cabana de Goblins, Fúria, Mosqueteira, Torre de Bombas, Gigante, Arqueiras, Fornalha","Cabana de Bárbaros, Bárbaros, Fornalha, Coletor de Elixir, Relâmpago, Zap, Mosqueteira, Dragão Bebê",4247,4999
4120,2023-11-23 10:37:43.569948,2.45,1,0,Player0648,"Gigante, Executor, Veneno, Lápide, Mosqueteira, Cabana de Goblins, Arqueiras, Cavaleiro","Executor, Relâmpago, Gigante, Corredor, Mega Servo, Descarga, Fúria, Cabana de Bárbaros",5668,3527
4121,2023-12-01 21:32:01.236117,2.73,2,2,Player0693,"Cabana de Bárbaros, Mini P.E.K.K.A, Bruxa, Torre de Bombas, Coletor de Elixir, Fornalha, Príncipe, Mega Servo","Canhão, Dragão Bebê, Arqueiras, Descarga, Mosqueteira, Executor, Cavaleiro, Corredor",4249,2633
4122,2023-02-21 17:19:07.076535,4.99,2,1,Player0962,"Tornado, Príncipe, Descarga, Canhão, Coletor de Elixir, Golem, Mago de Gelo, Mini P.E.K.K.A","Príncipe, Fúria, Mago, Tornado, P.E.K.K.A, Fornalha, Bruxa, Golem",5997,2173
4123,2023-04-09 07:08:26.959443,4.47,2,1,Player0667,"Cabana de Bárbaros, Torre de Bombas, Mago, Golem, Mini P.E.K.K.A, Relâmpago, Canhão, Bárbaros","Zap, Cabana de Goblins, Bárbaros, Golem, Gigante, Fúria, Arqueiras, Bola de Fogo",2304,3306
4124,2023-12-08 12:45:54.946943,1.56,1,2,Player0681,"Príncipe, P.E.K.K.A, Golem, Relâmpago, Arqueiras, Zap, Bruxa, Torre de Bombas","Príncipe, Mega Servo, Torre de Bombas, Cabana de Bárbaros, Corredor, Tornado, Fúria, Zap",4882,5669
4125,2023-10-08 10:49:17.733947,1.98,2,2,Player0549,"Mago de Gelo, Mago, Torre Inferno, P.E.K.K.A, Cavaleiro, Lápide, Mega Servo, Mosqueteira","Mini P.E.K.K.A, Executor, Canhão, Bola de Fogo, Torre de Bombas, Lápide, Veneno, Corredor",4203,3600
4126,2023-08-23 07:04:35.271702,2.95,1,2,Player0097,"Príncipe, Torre Inferno, Coletor de Elixir, Zap, Mago, Mini P.E.K.K.A, Relâmpago, Bruxa","Executor, Mini P.E.K.K.A, Fúria, Relâmpago, Gigante, Príncipe, Golem, Cabana de Goblins",3013,2448
4127,2023-04-06 08:26:45.751437,2.67,1,2,Player0162,"Torre de Bombas, Dragão Bebê, Príncipe, Cabana de Goblins, Gigante, Mega Servo, Mago de Gelo, Mosqueteira","Zap, Relâmpago, Mini P.E.K.K.A, Bola de Fogo, Torre Inferno, Arqueiras, Coletor de Elixir, Golem",5683,2416
4128,2023-11-09 04:10:07.883638,3.7,2,2,Player0474,"Corredor, Bruxa, P.E.K.K.A, Lápide, Dragão Bebê, Veneno, Mago de Gelo, Torre Inferno","Mago de Gelo, Príncipe, Mini P.E.K.K.A, Torre de Bombas, Golem, Bola de Fogo, Fúria, Bruxa",4927,3680
4129,2023-05-04 10:46:50.917979,3.41,2,2,Player0444,"Fúria, Arqueiras, Descarga, Coletor de Elixir, Cabana de Bárbaros, Canhão, Tornado, Fornalha","Dragão Bebê, Cabana de Goblins, Mega Servo, Bola de Fogo, Corredor, Gigante, Fornalha, Torre Inferno",5820,5901
4130,2023-11-22 00:44:24.615881,3.36,2,1,Player0187,"Golem, Bruxa, Arqueiras, Torre de Bombas, Bárbaros, Mega Servo, Lápide, Zap","Mega Servo, Príncipe, Mago, Gigante, Corredor, Fornalha, Torre Inferno, Relâmpago",3739,5528
4131,2023-10-01 09:36:14.450291,3.58,1,1,Player0051,"Tornado, Torre Inferno, Mini P.E.K.K.A, Zap, Mosqueteira, Corredor, Mega Servo, Canhão","Descarga, Bárbaros, Bruxa, Arqueiras, Relâmpago, Tornado, Dragão Bebê, Executor",3247,2787
4132,2023-10-22 21:33:37.045278,1.53,1,2,Player0293,"Arqueiras, Cabana de Goblins, Corredor, Veneno, Coletor de Elixir, Dragão Bebê, Mega Servo, Fúria","Fúria, Mosqueteira, Lápide, Tornado, Cavaleiro, Torre Inferno, Cabana de Goblins, Mago de Gelo",4525,4650
4133,2023-11-21 03:56:02.631545,4.1,2,2,Player0645,"Bruxa, Mago, Relâmpago, Cabana de Goblins, Torre Inferno, Torre de Bombas, Descarga, Coletor de Elixir","Veneno, Lápide, Torre Inferno, Relâmpago, Mega Servo, Bárbaros, Torre de Bombas, Gigante",2446,2456
4134,2023-03-23 12:38:56.547317,3.69,1,2,Player0239,"Cavaleiro, Fornalha, Torre Inferno, Mago de Gelo, Zap, P.E.K.K.A, Bárbaros, Canhão","Golem, Mago, Zap, Bárbaros, Fornalha, Tornado, Mosqueteira, Torre Inferno",4755,5955
4135,2023-01-08 17:23:39.074868,2.53,0,3,Player0135,"Arqueiras, Canhão, Mago de Gelo, Fúria, Cabana de Goblins, Coletor de Elixir, Executor, Torre Inferno","Golem, Fornalha, Mago de Gelo, Torre de Bombas, Mago, Lápide, Cabana de Goblins, Executor",3148,3057
4136,2023-04-19 19:33:56.170201,2.79,2,3,Player0444,"Veneno, P.E.K.K.A, Relâmpago, Mini P.E.K.K.A, Arqueiras, Torre Inferno, Lápide, Fornalha","Fúria, Arqueiras, Descarga, Coletor de Elixir, Cabana de Bárbaros, Canhão, Tornado, Fornalha",4569,5820
4137,2023-10-26 16:44:01.849882,3.3,0,1,Player0545,"P.E.K.K.A, Corredor, Mosqueteira, Bruxa, Descarga, Cabana de Goblins, Zap, Canhão","Relâmpago, Mago, Coletor de Elixir, P.E.K.K.A, Veneno, Cavaleiro, Fúria, Cabana de Bárbaros",5275,4036
4138,2023-03-12 09:34:55.786995,3.03,2,1,Player0508,"Lápide, Torre de Bombas, Gigante, Zap, Veneno, Fúria, Canhão, Torre Inferno","Mini P.E.K.K.A, Mega Servo, Golem, Mago de Gelo, Arqueiras, Fúria, Cabana de Goblins, Executor",3006,4814
4139,2023-12-19 10:12:58.640120,2.53,0,1,Player0288,"Torre de Bombas, Bruxa, Corredor, Mosqueteira, Mega Servo, Bárbaros, Canhão, Zap","Príncipe, Bola de Fogo, Cabana de Goblins, Torre Inferno, Coletor de Elixir, Mosqueteira, Fúria, Bruxa",2529,5071
4140,2023-07-01 10:38:49.069377,2.24,2,3,Player0699,"Canhão, P.E.K.K.A, Relâmpago, Fúria, Bola de Fogo, Cavaleiro, Cabana de Goblins, Executor","Dragão Bebê, Cabana de Goblins, Mega Servo, Bola de Fogo, Corredor, Gigante, Fornalha, Torre Inferno",5972,5901
4141,2023-03-27 20:22:31.880427,3.0,2,1,Player0181,"Lápide, Cavaleiro, Fúria, Fornalha, Cabana de Bárbaros, Descarga, Canhão, Executor","Executor, Príncipe, Descarga, Mini P.E.K.K.A, Lápide, Bola de Fogo, Mago, Torre de Bombas",2819,2803
4142,2023-01-31 04:57:26.400331,3.71,2,1,Player0422,"Mago de Gelo, Golem, Cabana de Goblins, Torre Inferno, Fornalha, Veneno, Mega Servo, Gigante","Mega Servo, Dragão Bebê, Gigante, Executor, Torre Inferno, Mini P.E.K.K.A, Arqueiras, Fúria",4632,3996
4143,2023-05-27 19:41:09.072781,4.66,1,1,Player0280,"Executor, Torre de Bombas, Arqueiras, Dragão Bebê, Príncipe, Torre Inferno, Relâmpago, Mago de Gelo","Fúria, Tornado, Torre de Bombas, Mini P.E.K.K.A, Zap, Mago de Gelo, Gigante, Bárbaros",5505,4750
4144,2023-05-28 01:31:41.153726,4.99,1,2,Player0666,"Coletor de Elixir, Torre de Bombas, Fúria, P.E.K.K.A, Descarga, Dragão Bebê, Fornalha, Cavaleiro","Lápide, Cabana de Goblins, Bruxa, Mega Servo, Mini P.E.K.K.A, Bola de Fogo, Torre de Bombas, Zap",5426,3150
4145,2023-06-19 19:33:42.962641,4.41,1,1,Player0401,"Coletor de Elixir, Cabana de Goblins, Torre de Bombas, Bola de Fogo, Torre Inferno, Gigante, Mago, Zap","Bola de Fogo, Lápide, Príncipe, Tornado, Mega Servo, Bárbaros, Relâmpago, Cabana de Bárbaros",5446,2377
4146,2023-06-10 04:29:43.255766,1.76,1,1,Player0559,"Cavaleiro, Mini P.E.K.K.A, Cabana de Bárbaros, Torre Inferno, Zap, Fúria, Príncipe, Torre de Bombas","Príncipe, Executor, Lápide, Golem, Canhão, Torre Inferno, Mega Servo, Mago de Gelo",3163,5288
4147,2023-09-04 16:09:31.079753,3.37,1,2,Player0007,"Mini P.E.K.K.A, Executor, Canhão, Bola de Fogo, Torre de Bombas, Lápide, Veneno, Corredor","Dragão Bebê, P.E.K.K.A, Mini P.E.K.K.A, Arqueiras, Mosqueteira, Fúria, Executor, Torre Inferno",3600,4348
4148,2023-06-13 18:38:21.386109,2.74,1,0,Player0420,"Canhão, Mini P.E.K.K.A, Relâmpago, Executor, Descarga, Coletor de Elixir, Arqueiras, Torre de Bombas","Lápide, Mini P.E.K.K.A, Fornalha, Gigante, Tornado, Mago de Gelo, Cabana de Goblins, Torre Inferno",2656,4722
4149,2023-09-09 09:30:41.423350,3.73,2,0,Player0803,"Mosqueteira, Bárbaros, Mago de Gelo, Relâmpago, Executor, Príncipe, Fornalha, Cabana de Bárbaros","Cabana de Bárbaros, Torre Inferno, Príncipe, Mago, Torre de Bombas, Executor, P.E.K.K.A, Arqueiras",2201,4463
4150,2023-09-24 08:56:42.181946,2.19,3,2,Player0421,"Cavaleiro, Fúria, Zap, Lápide, Torre de Bombas, Mini P.E.K.K.A, Cabana de Goblins, Corredor","Descarga, Torre de Bombas, Mosqueteira, Mago, Cabana de Bárbaros, Cavaleiro, Mega Servo, Relâmpago",2263,2739
4151,2023-08-02 01:46:46.275643,4.53,1,3,Player0232,"Fúria, Dragão Bebê, P.E.K.K.A, Corredor, Torre de Bombas, Coletor de Elixir, Torre Inferno, Cabana de Goblins","Cavaleiro, Fúria, Relâmpago, Arqueiras, Mega Servo, Tornado, Zap, Mago",4934,4597
4152,2023-10-19 04:25:15.756659,3.72,1,1,Player0845,"Coletor de Elixir, Descarga, Mago, Lápide, Mosqueteira, Cabana de Bárbaros, Torre Inferno, Bárbaros","Cavaleiro, Bárbaros, Zap, Dragão Bebê, Descarga, Bruxa, Mago, Príncipe",4571,3980
4153,2023-12-29 17:35:53.056146,3.31,2,1,Player0644,"Arqueiras, Executor, Golem, Torre de Bombas, Coletor de Elixir, Fornalha, Cavaleiro, Relâmpago","Mini P.E.K.K.A, Cavaleiro, Descarga, Corredor, Torre de Bombas, Gigante, Cabana de Goblins, Zap",3356,3129
4154,2023-03-15 17:42:33.837783,1.9,2,1,Player0136,"Bruxa, Cabana de Bárbaros, Bárbaros, Gigante, Relâmpago, Mosqueteira, Veneno, Arqueiras","Mago, Mosqueteira, Dragão Bebê, Cavaleiro, Canhão, Mago de Gelo, Bárbaros, Mega Servo",3672,4822
4155,2023-01-19 21:38:27.054553,4.59,3,2,Player0755,"Tornado, Príncipe, Dragão Bebê, Fúria, Torre de Bombas, Gigante, Golem, Mini P.E.K.K.A","Arqueiras, Coletor de Elixir, Mosqueteira, Mega Servo, Lápide, Bola de Fogo, Torre de Bombas, Corredor",2717,5998
4156,2023-04-26 18:45:50.413389,2.64,2,2,Player0727,"Fúria, Fornalha, Canhão, Mosqueteira, Bola de Fogo, Torre de Bombas, Cabana de Goblins, Descarga","Mega Servo, Coletor de Elixir, Cabana de Bárbaros, Fúria, Tornado, Lápide, Zap, Cavaleiro",4456,2949
4157,2023-05-11 21:13:32.233984,3.4,1,1,Player0426,"Mago, Corredor, Torre de Bombas, Veneno, Bárbaros, Coletor de Elixir, Executor, Bruxa","Golem, Bruxa, Arqueiras, Torre de Bombas, Bárbaros, Mega Servo, Lápide, Zap",4351,3739
4158,2023-09-22 09:50:59.096696,4.42,3,0,Player0679,"P.E.K.K.A, Mega Servo, Executor, Bola de Fogo, Mosqueteira, Veneno, Coletor de Elixir, Bruxa","Torre de Bombas, Gigante, Cabana de Bárbaros, Executor, Cabana de Goblins, Descarga, Bruxa, Mega Servo",2904,5091
4159,2023-11-21 04:39:20.140102,2.04,2,1,Player0212,"Dragão Bebê, Bola de Fogo, Mega Servo, Bruxa, Mago, Gigante, Cavaleiro, Relâmpago","Fornalha, Cabana de Goblins, Mago, Veneno, Bola de Fogo, Fúria, Bruxa, Zap",5810,3624
4160,2023-03-18 02:21:18.812687,4.75,1,2,Player0944,"Cabana de Goblins, Cavaleiro, Mosqueteira, Torre de Bombas, Bárbaros, Torre Inferno, Dragão Bebê, Lápide","Gigante, Mini P.E.K.K.A, Cavaleiro, Cabana de Bárbaros, Cabana de Goblins, Dragão Bebê, Torre Inferno, Executor",3740,3537
4161,2023-08-05 12:09:04.624689,3.56,1,1,Player0385,"Descarga, Torre de Bombas, Mosqueteira, Mago, Cabana de Bárbaros, Cavaleiro, Mega Servo, Relâmpago","P.E.K.K.A, Mega Servo, Executor, Bola de Fogo, Mosqueteira, Veneno, Coletor de Elixir, Bruxa",2739,2904
4162,2023-09-13 18:04:46.201519,3.41,1,1,Player0634,"Golem, Lápide, Torre de Bombas, Cabana de Bárbaros, Descarga, Cavaleiro, Executor, Mago de Gelo","Mago, Mosqueteira, Dragão Bebê, Cavaleiro, Canhão, Mago de Gelo, Bárbaros, Mega Servo",4764,4822
4163,2023-05-11 06:38:56.297544,3.63,3,1,Player0768,"Bruxa, Zap, Fúria, Arqueiras, Cavaleiro, Torre de Bombas, Corredor, Mini P.E.K.K.A","Coletor de Elixir, Mago, Zap, Golem, Mega Servo, Corredor, Fornalha, Bola de Fogo",4765,5614
4164,2023-01-08 08:42:15.648469,3.4,0,1,Player0335,"Fornalha, Dragão Bebê, Mega Servo, Canhão, Golem, Lápide, Bárbaros, P.E.K.K.A","Bruxa, Zap, Lápide, Coletor de Elixir, Mega Servo, Cabana de Bárbaros, Golem, Dragão Bebê",3949,4711
4165,2023-10-07 09:19:20.220769,3.03,3,0,Player0732,"Bruxa, Cabana de Goblins, Fornalha, Bola de Fogo, Fúria, Cabana de Bárbaros, Veneno, Mega Servo","Fúria, Cavaleiro, Fornalha, Bárbaros, Mago, Mega Servo, Cabana de Bárbaros, Arqueiras",3850,3288
4166,2023-03-04 12:59:20.847634,3.07,2,1,Player0819,"Mosqueteira, Cavaleiro, Coletor de Elixir, Fornalha, Dragão Bebê, Mini P.E.K.K.A, Executor, Cabana de Goblins","Mini P.E.K.K.A, Corredor, Executor, Tornado, Golem, Zap, Gigante, Coletor de Elixir",5269,4538
4167,2023-01-31 18:11:40.989790,4.99,2,1,Player0650,"Canhão, Cabana de Bárbaros, Mago, Fornalha, Mega Servo, Cabana de Goblins, P.E.K.K.A, Corredor","Mago, Bárbaros, Torre de Bombas, Cavaleiro, Zap, Dragão Bebê, Cabana de Goblins, Coletor de Elixir",2098,4337
4168,2023-07-01 19:00:49.615362,4.14,1,2,Player0498,"Dragão Bebê, Bárbaros, Príncipe, Mago de Gelo, Cavaleiro, Zap, Cabana de Bárbaros, Descarga","Gigante, Lápide, Coletor de Elixir, Mago de Gelo, Cabana de Bárbaros, Relâmpago, Cavaleiro, Mago",3438,4798
4169,2023-06-03 07:26:09.586674,3.76,0,1,Player0233,"Torre de Bombas, Gigante, Príncipe, Mago, Bruxa, P.E.K.K.A, Canhão, Relâmpago","Bola de Fogo, Cavaleiro, Torre de Bombas, P.E.K.K.A, Mega Servo, Príncipe, Arqueiras, Tornado",2738,3475
4170,2023-08-27 19:33:38.498569,3.72,1,1,Player0673,"Mega Servo, Mini P.E.K.K.A, Torre de Bombas, Bola de Fogo, Mosqueteira, Bruxa, Corredor, Cabana de Goblins","Corredor, Dragão Bebê, Golem, Cavaleiro, Mini P.E.K.K.A, Mago, Veneno, Mosqueteira",5604,5111
4171,2023-12-24 07:23:37.910675,2.23,2,1,Player0170,"Arqueiras, Mago, Fúria, Fornalha, Tornado, Mini P.E.K.K.A, Corredor, Veneno","Mini P.E.K.K.A, Cavaleiro, Golem, Descarga, Gigante, Veneno, Mago, Torre Inferno",3176,3655
4172,2023-12-16 00:23:58.640379,3.7,1,0,Player0022,"Fornalha, Fúria, Bruxa, Tornado, Coletor de Elixir, Bola de Fogo, Dragão Bebê, Mago de Gelo","Dragão Bebê, Bárbaros, Príncipe, Mago de Gelo, Cavaleiro, Zap, Cabana de Bárbaros, Descarga",3507,3438
4173,2023-10-16 09:05:29.155674,4.88,0,3,Player0074,"Fúria, Cavaleiro, Fornalha, Bárbaros, Mago, Mega Servo, Cabana de Bárbaros, Arqueiras","Príncipe, Coletor de Elixir, Torre de Bombas, Mago, Mago de Gelo, Cavaleiro, Dragão Bebê, Descarga",3288,2204
4174,2023-06-30 05:08:03.789609,4.99,2,0,Player0493,"Corredor, Mosqueteira, P.E.K.K.A, Dragão Bebê, Mago, Zap, Arqueiras, Descarga","Descarga, Mago, Golem, Lápide, Mago de Gelo, Relâmpago, Zap, Cabana de Goblins",3876,4784
4175,2023-08-09 15:05:18.894214,2.18,2,0,Player0006,"Torre Inferno, P.E.K.K.A, Fornalha, Veneno, Mega Servo, Corredor, Relâmpago, Canhão","Mago, Cavaleiro, Mago de Gelo, Arqueiras, Dragão Bebê, Relâmpago, Executor, Cabana de Goblins",4443,5586
4176,2023-04-07 14:41:29.471834,4.88,3,1,Player0213,"Bruxa, Dragão Bebê, Golem, Relâmpago, Veneno, Torre Inferno, Mini P.E.K.K.A, Fúria","Torre Inferno, Zap, Fornalha, Bola de Fogo, Tornado, Príncipe, Cabana de Bárbaros, Mago",5579,4439
4177,2023-11-19 18:05:00.248981,3.85,2,2,Player0338,"Mago, Lápide, Tornado, Príncipe, Zap, Mini P.E.K.K.A, P.E.K.K.A, Bárbaros","Príncipe, Golem, Fúria, Tornado, Descarga, Gigante, Bruxa, Torre Inferno",4702,3580
4178,2023-11-26 14:32:23.256566,3.9,2,2,Player0921,"Mago de Gelo, Tornado, Executor, Mini P.E.K.K.A, Coletor de Elixir, Fúria, Golem, Bárbaros","Arqueiras, Fúria, Lápide, Torre de Bombas, Corredor, Bola de Fogo, Gigante, Cavaleiro",5855,5300
4179,2023-07-27 23:51:43.793652,1.74,2,1,Player0761,"Zap, Fúria, Cabana de Goblins, Mago de Gelo, Príncipe, Mosqueteira, Dragão Bebê, Mago","Bola de Fogo, Canhão, Golem, Torre de Bombas, Cabana de Bárbaros, Cabana de Goblins, Fornalha, Cavaleiro",2770,5111
4180,2023-10-12 00:33:14.915260,4.92,2,1,Player0594,"Bárbaros, Relâmpago, Golem, Dragão Bebê, Fúria, Lápide, P.E.K.K.A, Arqueiras","Relâmpago, Corredor, Zap, Fúria, Mago de Gelo, Mago, Dragão Bebê, Torre de Bombas",5245,3127
4181,2023-12-05 18:00:18.327522,4.68,1,2,Player0083,"Mosqueteira, Cavaleiro, Coletor de Elixir, Fornalha, Dragão Bebê, Mini P.E.K.K.A, Executor, Cabana de Goblins","Veneno, Bárbaros, Corredor, Zap, Fornalha, Lápide, Mosqueteira, Cabana de Bárbaros",5269,2525
4182,2023-07-16 20:31:44.593933,3.29,2,2,Player0161,"Bárbaros, Canhão, Mega Servo, Cabana de Bárbaros, P.E.K.K.A, Lápide, Mini P.E.K.K.A, Príncipe","Mago de Gelo, Torre de Bombas, Mosqueteira, Lápide, Mega Servo, Tornado, Mago, Zap",5815,5448
4183,2023-03-13 19:31:43.824782,2.11,2,1,Player0668,"Veneno, Arqueiras, Mago de Gelo, Cabana de Goblins, Bola de Fogo, Gigante, Cavaleiro, Tornado","Lápide, P.E.K.K.A, Cabana de Goblins, Mini P.E.K.K.A, Bruxa, Descarga, Fúria, Torre de Bombas",4586,3369
4184,2023-09-04 04:47:17.732684,3.09,1,1,Player0307,"Zap, Bruxa, Golem, Fúria, Mago de Gelo, Lápide, Dragão Bebê, Cabana de Goblins","Torre Inferno, Fúria, Golem, Mini P.E.K.K.A, P.E.K.K.A, Zap, Bruxa, Relâmpago",5200,2252
4185,2023-11-09 00:36:26.629785,4.11,2,1,Player0561,"Golem, Cabana de Bárbaros, Zap, Relâmpago, Bruxa, Fúria, Mini P.E.K.K.A, Descarga","Zap, Mosqueteira, P.E.K.K.A, Torre Inferno, Executor, Mago de Gelo, Fúria, Arqueiras",3381,5113
4186,2023-12-08 15:41:17.603506,2.86,3,2,Player0328,"Mosqueteira, Torre de Bombas, Relâmpago, Golem, Bárbaros, Cabana de Bárbaros, Bruxa, Cabana de Goblins","Torre Inferno, Cabana de Bárbaros, Arqueiras, Coletor de Elixir, P.E.K.K.A, Torre de Bombas, Fúria, Golem",2676,2166
4187,2023-11-09 11:42:29.569692,2.85,2,1,Player0490,"Mega Servo, Fornalha, Cavaleiro, Torre Inferno, Relâmpago, Descarga, Bruxa, Canhão","Bárbaros, Relâmpago, Cabana de Goblins, Mini P.E.K.K.A, P.E.K.K.A, Descarga, Zap, Torre de Bombas",4427,4384
4188,2023-10-02 19:29:39.677336,2.03,3,2,Player0854,"Torre de Bombas, Torre Inferno, Veneno, Bola de Fogo, Coletor de Elixir, Cabana de Bárbaros, Golem, Executor","Dragão Bebê, Descarga, Tornado, Mago, Torre de Bombas, Veneno, Fornalha, Lápide",5630,5083
4189,2023-07-24 14:20:29.158548,2.3,0,1,Player0306,"Torre de Bombas, Arqueiras, Descarga, Fúria, Mago de Gelo, Bárbaros, Fornalha, Executor","Gigante, Príncipe, Canhão, Fornalha, Torre de Bombas, Cavaleiro, Mini P.E.K.K.A, Tornado",5103,2934
4190,2023-03-25 00:17:31.001709,4.44,3,2,Player0375,"Dragão Bebê, Mago, Canhão, Mini P.E.K.K.A, Tornado, Lápide, Mega Servo, Golem","Veneno, Bárbaros, Arqueiras, Coletor de Elixir, Torre Inferno, Zap, Relâmpago, Cabana de Bárbaros",5067,3613
4191,2023-03-23 09:54:35.369610,3.18,1,0,Player0721,"Bárbaros, Canhão, Mega Servo, Cabana de Bárbaros, P.E.K.K.A, Lápide, Mini P.E.K.K.A, Príncipe","Bola de Fogo, Lápide, Arqueiras, Torre de Bombas, P.E.K.K.A, Cabana de Goblins, Golem, Executor",5815,3987
4192,2023-08-30 23:06:45.979839,3.82,1,2,Player0106,"Cabana de Goblins, Torre Inferno, Cabana de Bárbaros, Mini P.E.K.K.A, Arqueiras, Canhão, Mago, Bárbaros","Tornado, Bola de Fogo, Bárbaros, Dragão Bebê, Zap, Golem, Cabana de Bárbaros, Mosqueteira",5629,2781
4193,2023-02-01 20:43:11.695211,4.06,2,1,Player0553,"Tornado, Mago, Mosqueteira, Bruxa, Fúria, Bárbaros, Mago de Gelo, Gigante","Fúria, Mosqueteira, Lápide, Tornado, Cavaleiro, Torre Inferno, Cabana de Goblins, Mago de Gelo",3605,4650
4194,2023-09-06 03:35:50.116224,3.2,3,2,Player0998,"Fúria, Dragão Bebê, Tornado, Descarga, Fornalha, Coletor de Elixir, Mago, Bárbaros","Zap, Príncipe, Corredor, Dragão Bebê, Gigante, Cavaleiro, Canhão, Cabana de Goblins",3948,2377
4195,2023-12-10 10:06:57.397090,3.2,1,2,Player0556,"Mini P.E.K.K.A, Cabana de Bárbaros, Dragão Bebê, Fornalha, Mago de Gelo, Gigante, Coletor de Elixir, Mago","Mosqueteira, Bárbaros, Mago de Gelo, Relâmpago, Executor, Príncipe, Fornalha, Cabana de Bárbaros",3096,2201
4196,2023-05-05 08:31:59.852013,4.19,2,1,Player0829,"Veneno, Arqueiras, Mago de Gelo, Cabana de Goblins, Bola de Fogo, Gigante, Cavaleiro, Tornado","Torre Inferno, Bola de Fogo, Descarga, Veneno, Lápide, Arqueiras, Cabana de Bárbaros, Mosqueteira",4586,4723
4197,2023-12-04 12:58:12.670818,1.63,2,3,Player0533,"Mago, Corredor, Torre de Bombas, Veneno, Bárbaros, Coletor de Elixir, Executor, Bruxa","Tornado, Fúria, P.E.K.K.A, Mago de Gelo, Cabana de Bárbaros, Dragão Bebê, Bárbaros, Mega Servo",4351,3000
4198,2023-06-12 19:54:08.232926,2.99,2,2,Player0002,"Cabana de Goblins, Mago de Gelo, Mega Servo, Bola de Fogo, Gigante, Mago, Corredor, Fúria","Cavaleiro, Fúria, Mega Servo, Mosqueteira, Corredor, Cabana de Bárbaros, Cabana de Goblins, Torre Inferno",5785,5769
4199,2023-04-01 13:04:11.310452,4.71,3,1,Player0085,"Cabana de Bárbaros, Executor, Corredor, Dragão Bebê, Fornalha, Lápide, P.E.K.K.A, Descarga","Cabana de Goblins, Tornado, Bola de Fogo, Veneno, Golem, Coletor de Elixir, Gigante, Mini P.E.K.K.A",4168,3795
