nickname,tempo_de_jogo,trofeus,nivel,deck
Jogador_597,479.58,1657,4,"Canhão, Mini P.E.K.K.A, Gigante, Bola de Fogo, Dragão, Foguete, Golem, Mago"
Jogador_598,460.94,2692,11,"P.E.K.K.A, Mini P.E.K.K.A, Golem, Dragão, Gigante, Bola de Fogo, Mago, Foguete"
Jogador_599,142.69,835,2,"Mini P.E.K.K.A, Canhão, Bárbaros, Foguete, Mago, Bola de Fogo, Dragão, P.E.K.K.A"
Jogador_600,303.14,3382,1,"Gigante, Bola de Fogo, Cura, Cavalaria, Mini P.E.K.K.A, Mago, Arqueiras, Foguete"
Jogador_601,189.39,4245,7,"Cavalaria, Mini P.E.K.K.A, Dragão, P.E.K.K.A, Canhão, Mago, Gigante, Arqueiras"
Jogador_602,56.52,1618,8,"Mago, Gigante, Canhão, Mini P.E.K.K.A, Bárbaros, Arqueiras, Golem, P.E.K.K.A"
Jogador_603,38.3,4255,5,"Bola de Fogo, Golem, Cura, P.E.K.K.A, Dragão, Arqueiras, Gigante, Bárbaros"
Jogador_604,65.03,2378,12,"Mago, P.E.K.K.A, Mini P.E.K.K.A, Gigante, Canhão, Bárbaros, Golem, Cura"
Jogador_605,121.66,827,1,"Dragão, Cura, Arqueiras, Canhão, Foguete, Cavalaria, Golem, Bola de Fogo"
Jogador_606,414.27,949,5,"Arqueiras, Bola de Fogo, Cura, Mago, Cavalaria, Gigante, Golem, Mini P.E.K.K.A"
Jogador_607,201.01,150,13,"Gigante, Canhão, Arqueiras, Mini P.E.K.K.A, Foguete, Cavalaria, Bárbaros, Bola de Fogo"
Jogador_608,283.25,3989,5,"Bola de Fogo, P.E.K.K.A, Mini P.E.K.K.A, Foguete, Gigante, Golem, Cavalaria, Arqueiras"
Jogador_609,21.95,1155,3,"Cavalaria, Mini P.E.K.K.A, Bola de Fogo, Canhão, Arqueiras, Cura, Foguete, Mago"
Jogador_610,379.05,1310,3,"Foguete, Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Cura, Canhão, Mago, Dragão"
Jogador_611,349.67,4562,5,"Canhão, Cura, Mini P.E.K.K.A, Arqueiras, Golem, P.E.K.K.A, Cavalaria, Dragão"
Jogador_612,495.69,230,11,"P.E.K.K.A, Mago, Arqueiras, Canhão, Dragão, Bárbaros, Cavalaria, Foguete"
Jogador_613,320.87,82,4,"Cura, Dragão, Cavalaria, Mini P.E.K.K.A, Bola de Fogo, Golem, Mago, Arqueiras"
Jogador_614,254.19,649,12,"Bárbaros, Golem, Dragão, Canhão, Mago, Foguete, Cura, Bola de Fogo"
Jogador_615,167.13,195,11,"Arqueiras, Cura, P.E.K.K.A, Cavalaria, Mini P.E.K.K.A, Foguete, Dragão, Canhão"
Jogador_616,182.78,3265,11,"Bola de Fogo, Canhão, Mago, Mini P.E.K.K.A, P.E.K.K.A, Dragão, Arqueiras, Foguete"
Jogador_617,147.78,3884,10,"Golem, Mini P.E.K.K.A, Dragão, Canhão, Cura, P.E.K.K.A, Arqueiras, Bola de Fogo"
Jogador_618,444.43,4852,10,"Canhão, P.E.K.K.A, Mago, Dragão, Bola de Fogo, Mini P.E.K.K.A, Arqueiras, Golem"
Jogador_619,200.87,1162,9,"Bárbaros, Golem, Mini P.E.K.K.A, Cavalaria, Arqueiras, Bola de Fogo, Mago, Cura"
Jogador_620,167.36,2625,11,"P.E.K.K.A, Gigante, Bola de Fogo, Cura, Canhão, Bárbaros, Cavalaria, Golem"
Jogador_621,178.0,3244,11,"Gigante, Canhão, Bola de Fogo, Foguete, Bárbaros, Mago, P.E.K.K.A, Golem"
Jogador_622,398.39,4857,5,"Cura, Foguete, Cavalaria, Bola de Fogo, P.E.K.K.A, Canhão, Bárbaros, Mago"
Jogador_623,462.76,1042,12,"Arqueiras, Mago, Foguete, Cura, Bola de Fogo, Golem, Bárbaros, Gigante"
Jogador_624,340.29,1516,13,"Bola de Fogo, Cura, P.E.K.K.A, Gigante, Cavalaria, Mago, Bárbaros, Mini P.E.K.K.A"
Jogador_625,163.31,3463,4,"Cavalaria, Gigante, Cura, Mago, Arqueiras, Mini P.E.K.K.A, Bola de Fogo, Canhão"
Jogador_626,16.78,1328,12,"Bola de Fogo, Bárbaros, Foguete, Canhão, Golem, Arqueiras, Gigante, Mini P.E.K.K.A"
Jogador_627,331.03,4952,11,"Golem, Foguete, Bárbaros, Gigante, Canhão, P.E.K.K.A, Dragão, Bola de Fogo"
Jogador_628,299.78,913,4,"Bárbaros, Gigante, Bola de Fogo, Mini P.E.K.K.A, Cavalaria, Dragão, Foguete, Cura"
Jogador_629,448.68,238,3,"P.E.K.K.A, Canhão, Mago, Bárbaros, Foguete, Arqueiras, Golem, Mini P.E.K.K.A"
Jogador_630,187.64,1853,13,"Cavalaria, Bola de Fogo, Gigante, Bárbaros, Mago, Dragão, Arqueiras, Mini P.E.K.K.A"
Jogador_631,146.63,152,4,"Foguete, Mini P.E.K.K.A, Cavalaria, Dragão, Golem, Gigante, Arqueiras, Cura"
Jogador_632,69.83,2572,10,"Golem, Cavalaria, Canhão, Gigante, Cura, P.E.K.K.A, Foguete, Dragão"
Jogador_633,311.48,4143,4,"Cura, Bárbaros, Canhão, Gigante, Golem, Bola de Fogo, Foguete, Mini P.E.K.K.A"
Jogador_634,374.84,2245,2,"Bola de Fogo, Golem, Dragão, Cura, Canhão, Cavalaria, Mago, Bárbaros"
Jogador_635,77.57,4341,1,"Gigante, P.E.K.K.A, Cura, Foguete, Arqueiras, Mini P.E.K.K.A, Mago, Canhão"
Jogador_636,249.11,3396,12,"Arqueiras, Dragão, Mini P.E.K.K.A, Foguete, Bola de Fogo, Golem, Cura, Gigante"
Jogador_637,138.17,2291,2,"Golem, Foguete, Mini P.E.K.K.A, Mago, Canhão, Arqueiras, Cura, Gigante"
Jogador_638,392.9,2357,12,"Foguete, Mini P.E.K.K.A, Bola de Fogo, Dragão, Mago, Bárbaros, Canhão, Cura"
Jogador_639,179.29,3931,8,"Mago, Cavalaria, P.E.K.K.A, Arqueiras, Canhão, Cura, Mini P.E.K.K.A, Foguete"
Jogador_640,424.81,4816,3,"Golem, Canhão, Cura, Dragão, Arqueiras, Gigante, Cavalaria, Foguete"
Jogador_641,242.55,4466,2,"Mago, Bárbaros, Foguete, Gigante, P.E.K.K.A, Bola de Fogo, Canhão, Cura"
Jogador_642,433.84,1327,11,"Dragão, Bárbaros, Mago, Cavalaria, Arqueiras, Cura, Bola de Fogo, Golem"
Jogador_643,258.36,1999,10,"Dragão, Cura, Bárbaros, P.E.K.K.A, Cavalaria, Arqueiras, Golem, Foguete"
Jogador_644,32.08,902,9,"Gigante, Canhão, Cura, Golem, Foguete, Bárbaros, Mini P.E.K.K.A, Mago"
Jogador_645,467.72,1464,7,"Cavalaria, Canhão, Dragão, Cura, Golem, Gigante, Foguete, Bola de Fogo"
Jogador_646,391.8,3920,6,"Golem, P.E.K.K.A, Cura, Canhão, Dragão, Gigante, Mini P.E.K.K.A, Arqueiras"
Jogador_647,407.79,1446,6,"Golem, Bola de Fogo, P.E.K.K.A, Gigante, Mago, Mini P.E.K.K.A, Arqueiras, Bárbaros"
Jogador_648,377.03,1542,11,"Golem, Cavalaria, Mago, Canhão, Cura, Bola de Fogo, Bárbaros, Mini P.E.K.K.A"
Jogador_649,194.22,2861,3,"Bola de Fogo, Golem, Dragão, Foguete, Mini P.E.K.K.A, P.E.K.K.A, Canhão, Mago"
Jogador_650,30.11,4657,8,"Cura, Golem, Cavalaria, Canhão, P.E.K.K.A, Dragão, Gigante, Mago"
Jogador_651,425.92,3235,7,"Foguete, Bola de Fogo, Bárbaros, Arqueiras, Cura, Cavalaria, Canhão, Gigante"
Jogador_652,305.09,4026,1,"Golem, Gigante, Bola de Fogo, Arqueiras, Mago, Mini P.E.K.K.A, Cura, Foguete"
Jogador_653,188.83,3786,9,"Bola de Fogo, Bárbaros, Cavalaria, Mago, Golem, Gigante, Foguete, Cura"
Jogador_654,203.24,4536,6,"Golem, Bárbaros, Arqueiras, Gigante, Mini P.E.K.K.A, Canhão, Bola de Fogo, Foguete"
Jogador_655,496.34,1983,10,"Foguete, Cura, Bola de Fogo, Bárbaros, Golem, Mago, P.E.K.K.A, Canhão"
Jogador_656,154.27,1848,3,"Mini P.E.K.K.A, Bola de Fogo, Cavalaria, Mago, Foguete, Cura, Arqueiras, Golem"
Jogador_657,312.45,3952,6,"Mago, Foguete, Canhão, Mini P.E.K.K.A, Bárbaros, Bola de Fogo, Arqueiras, P.E.K.K.A"
Jogador_658,260.72,4353,6,"Dragão, Mini P.E.K.K.A, Bárbaros, Gigante, Canhão, Golem, Mago, Cura"
Jogador_659,145.03,509,6,"Cura, Golem, Gigante, Cavalaria, P.E.K.K.A, Arqueiras, Bárbaros, Foguete"
Jogador_660,265.62,4831,9,"Cura, Golem, Arqueiras, Mago, Bola de Fogo, P.E.K.K.A, Canhão, Mini P.E.K.K.A"
Jogador_661,61.78,1747,11,"Cavalaria, Arqueiras, Canhão, Bárbaros, Bola de Fogo, Dragão, P.E.K.K.A, Cura"
Jogador_662,241.03,1265,6,"P.E.K.K.A, Cavalaria, Canhão, Bárbaros, Arqueiras, Bola de Fogo, Gigante, Mini P.E.K.K.A"
Jogador_663,345.99,2516,10,"Canhão, Gigante, Mini P.E.K.K.A, Bola de Fogo, Cura, P.E.K.K.A, Golem, Dragão"
Jogador_664,51.36,4973,3,"Cavalaria, Foguete, Bola de Fogo, P.E.K.K.A, Gigante, Cura, Mago, Dragão"
Jogador_665,133.64,4852,1,"P.E.K.K.A, Cura, Foguete, Bárbaros, Bola de Fogo, Mini P.E.K.K.A, Canhão, Gigante"
Jogador_666,71.45,3617,2,"Bárbaros, Arqueiras, Foguete, P.E.K.K.A, Cura, Bola de Fogo, Canhão, Golem"
Jogador_667,410.29,3625,5,"Cavalaria, Mini P.E.K.K.A, Foguete, Gigante, Golem, Bola de Fogo, Dragão, Bárbaros"
Jogador_668,275.2,1708,1,"P.E.K.K.A, Mini P.E.K.K.A, Foguete, Golem, Mago, Bárbaros, Cavalaria, Cura"
Jogador_669,29.94,4370,10,"Cavalaria, Cura, Mago, Arqueiras, Foguete, Gigante, Golem, Bola de Fogo"
Jogador_670,322.45,895,5,"Foguete, Gigante, Mini P.E.K.K.A, Dragão, Bárbaros, Cura, Bola de Fogo, Cavalaria"
Jogador_671,153.05,2049,10,"Gigante, Arqueiras, Cura, Bola de Fogo, Cavalaria, Golem, Bárbaros, Canhão"
Jogador_672,209.32,388,4,"Arqueiras, Mini P.E.K.K.A, Foguete, Mago, Canhão, Dragão, Cavalaria, Golem"
Jogador_673,241.42,142,4,"Bola de Fogo, Mini P.E.K.K.A, Arqueiras, Cavalaria, Bárbaros, Golem, Canhão, Cura"
Jogador_674,236.64,4642,8,"Mini P.E.K.K.A, Golem, Arqueiras, Canhão, Mago, Cavalaria, P.E.K.K.A, Bola de Fogo"
Jogador_675,288.48,176,12,"Dragão, Bárbaros, Golem, Cavalaria, Bola de Fogo, Gigante, P.E.K.K.A, Cura"
Jogador_676,234.26,208,3,"Gigante, Cavalaria, Foguete, P.E.K.K.A, Bola de Fogo, Golem, Cura, Dragão"
Jogador_677,235.04,1736,1,"Golem, P.E.K.K.A, Foguete, Dragão, Bárbaros, Mago, Cura, Bola de Fogo"
Jogador_678,319.28,3260,10,"P.E.K.K.A, Foguete, Bola de Fogo, Bárbaros, Canhão, Mini P.E.K.K.A, Cura, Cavalaria"
Jogador_679,62.83,2308,7,"Bárbaros, Arqueiras, Dragão, Mini P.E.K.K.A, Cavalaria, Canhão, Gigante, Mago"
Jogador_680,476.57,3518,12,"Golem, Dragão, Canhão, Mini P.E.K.K.A, Arqueiras, Mago, P.E.K.K.A, Gigante"
Jogador_681,405.86,3712,13,"Foguete, Mini P.E.K.K.A, Mago, Bárbaros, Gigante, Cura, Arqueiras, Bola de Fogo"
Jogador_682,296.08,2195,7,"Arqueiras, Cavalaria, Foguete, Canhão, Gigante, Cura, Golem, Bola de Fogo"
Jogador_683,410.66,2,9,"Gigante, Cura, Arqueiras, P.E.K.K.A, Canhão, Bárbaros, Mago, Bola de Fogo"
Jogador_684,82.26,1665,12,"Golem, Foguete, Dragão, Mago, P.E.K.K.A, Cura, Gigante, Mini P.E.K.K.A"
Jogador_685,425.66,980,8,"Bola de Fogo, Arqueiras, Bárbaros, Mini P.E.K.K.A, Cura, Dragão, Mago, P.E.K.K.A"
Jogador_686,25.3,1887,2,"Bola de Fogo, Foguete, Cura, Mini P.E.K.K.A, Canhão, Mago, Arqueiras, P.E.K.K.A"
Jogador_687,99.42,4745,7,"Arqueiras, Gigante, Bárbaros, Mago, Bola de Fogo, Cavalaria, Golem, Cura"
Jogador_688,314.89,4719,8,"Bárbaros, Arqueiras, Gigante, Canhão, Bola de Fogo, Mini P.E.K.K.A, P.E.K.K.A, Dragão"
Jogador_689,158.36,3480,11,"Arqueiras, P.E.K.K.A, Dragão, Mini P.E.K.K.A, Foguete, Cura, Bárbaros, Mago"
Jogador_690,303.39,4214,4,"P.E.K.K.A, Mini P.E.K.K.A, Foguete, Gigante, Arqueiras, Cura, Dragão, Cavalaria"
Jogador_691,212.28,774,12,"Foguete, Mini P.E.K.K.A, Golem, Bola de Fogo, Cavalaria, Gigante, Bárbaros, Mago"
Jogador_692,64.66,1651,11,"Cavalaria, P.E.K.K.A, Arqueiras, Foguete, Dragão, Golem, Cura, Gigante"
Jogador_693,197.41,4587,2,"Golem, Gigante, Arqueiras, P.E.K.K.A, Foguete, Cavalaria, Mago, Mini P.E.K.K.A"
Jogador_694,20.5,1024,7,"Mini P.E.K.K.A, Dragão, Golem, Arqueiras, Bárbaros, Bola de Fogo, Cura, Mago"
Jogador_695,264.1,1913,12,"Cavalaria, Canhão, Dragão, Mini P.E.K.K.A, Bárbaros, P.E.K.K.A, Bola de Fogo, Gigante"
Jogador_696,38.45,240,2,"Mini P.E.K.K.A, Mago, P.E.K.K.A, Dragão, Gigante, Cura, Arqueiras, Foguete"
Jogador_697,14.96,498,13,"Golem, Foguete, Cura, Bola de Fogo, Cavalaria, Bárbaros, Mini P.E.K.K.A, Mago"
Jogador_698,464.0,3494,5,"Dragão, Cavalaria, Gigante, Canhão, Mago, Cura, Bola de Fogo, Arqueiras"
Jogador_699,162.41,1373,10,"Mini P.E.K.K.A, Mago, P.E.K.K.A, Cura, Gigante, Bola de Fogo, Cavalaria, Foguete"
Jogador_700,218.28,3546,6,"Bárbaros, Cura, Canhão, P.E.K.K.A, Dragão, Golem, Bola de Fogo, Gigante"
Jogador_701,211.86,3084,12,"Bárbaros, Cura, Bola de Fogo, Gigante, Arqueiras, Cavalaria, Foguete, P.E.K.K.A"
Jogador_702,421.1,4910,2,"Golem, Cavalaria, P.E.K.K.A, Gigante, Dragão, Cura, Mini P.E.K.K.A, Arqueiras"
Jogador_703,381.27,4164,5,"Cura, Arqueiras, Cavalaria, Bárbaros, Mini P.E.K.K.A, Dragão, Foguete, Golem"
Jogador_704,458.43,4329,7,"Golem, Bola de Fogo, Mago, Arqueiras, P.E.K.K.A, Cura, Bárbaros, Dragão"
Jogador_705,12.78,798,3,"Bárbaros, Canhão, Foguete, Arqueiras, P.E.K.K.A, Cavalaria, Gigante, Dragão"
Jogador_706,417.17,759,7,"Arqueiras, Gigante, P.E.K.K.A, Cavalaria, Mago, Canhão, Bárbaros, Golem"
Jogador_707,40.51,4660,11,"Cavalaria, Canhão, Mago, Mini P.E.K.K.A, P.E.K.K.A, Gigante, Bárbaros, Foguete"
Jogador_708,32.53,3250,3,"Cura, Mago, Canhão, Cavalaria, Mini P.E.K.K.A, Foguete, Arqueiras, Bola de Fogo"
Jogador_709,130.51,4782,11,"Cavalaria, P.E.K.K.A, Foguete, Golem, Dragão, Gigante, Mago, Cura"
Jogador_710,459.57,2480,3,"Cavalaria, Arqueiras, Golem, Foguete, Canhão, Gigante, Mago, Bárbaros"
Jogador_711,279.44,1457,3,"Canhão, Golem, Mago, P.E.K.K.A, Dragão, Cavalaria, Arqueiras, Foguete"
Jogador_712,268.59,3384,4,"Gigante, Arqueiras, Bola de Fogo, Canhão, Dragão, Mago, Foguete, Golem"
Jogador_713,448.03,1985,10,"Golem, Canhão, Dragão, Mini P.E.K.K.A, P.E.K.K.A, Bola de Fogo, Cavalaria, Cura"
Jogador_714,278.39,3123,9,"Arqueiras, Mini P.E.K.K.A, Cura, P.E.K.K.A, Mago, Dragão, Bola de Fogo, Gigante"
Jogador_715,292.54,3202,11,"Bárbaros, Dragão, P.E.K.K.A, Golem, Canhão, Foguete, Arqueiras, Bola de Fogo"
Jogador_716,437.24,34,1,"P.E.K.K.A, Arqueiras, Bárbaros, Cavalaria, Gigante, Foguete, Golem, Bola de Fogo"
Jogador_717,327.03,354,3,"Gigante, Bárbaros, Cavalaria, Arqueiras, Mago, Golem, Canhão, Mini P.E.K.K.A"
Jogador_718,49.01,3605,6,"Bola de Fogo, P.E.K.K.A, Canhão, Gigante, Foguete, Arqueiras, Cavalaria, Cura"
Jogador_719,217.28,4381,11,"Golem, Foguete, Mini P.E.K.K.A, Mago, P.E.K.K.A, Bárbaros, Gigante, Cura"
Jogador_720,52.47,2965,6,"Gigante, Cavalaria, Golem, Mago, Dragão, Mini P.E.K.K.A, Foguete, Cura"
Jogador_721,254.01,4097,8,"Arqueiras, Cavalaria, Bola de Fogo, Canhão, Foguete, Golem, Gigante, Mini P.E.K.K.A"
Jogador_722,414.14,4477,2,"Mago, Arqueiras, Foguete, Dragão, Gigante, Cavalaria, Mini P.E.K.K.A, P.E.K.K.A"
Jogador_723,371.22,161,7,"Mini P.E.K.K.A, P.E.K.K.A, Bárbaros, Bola de Fogo, Golem, Cavalaria, Foguete, Canhão"
Jogador_724,143.18,1194,13,"Gigante, Mini P.E.K.K.A, Bárbaros, P.E.K.K.A, Arqueiras, Canhão, Bola de Fogo, Mago"
Jogador_725,245.52,289,13,"Bola de Fogo, Cura, P.E.K.K.A, Golem, Gigante, Foguete, Dragão, Mago"
Jogador_726,235.0,948,2,"Gigante, P.E.K.K.A, Cavalaria, Canhão, Mago, Golem, Cura, Dragão"
Jogador_727,225.8,1933,11,"Arqueiras, Foguete, Canhão, Mago, Bola de Fogo, Cavalaria, Bárbaros, Gigante"
Jogador_728,141.82,2984,3,"Bola de Fogo, Mago, Foguete, Arqueiras, Gigante, Cavalaria, Golem, Bárbaros"
Jogador_729,123.16,1053,10,"Mini P.E.K.K.A, Golem, Gigante, Bola de Fogo, Arqueiras, Mago, Canhão, Bárbaros"
Jogador_730,67.07,182,1,"Bárbaros, Golem, Foguete, Gigante, Mago, Cura, P.E.K.K.A, Canhão"
Jogador_731,378.52,4322,8,"Cura, Dragão, Bola de Fogo, Canhão, Bárbaros, Golem, P.E.K.K.A, Mini P.E.K.K.A"
Jogador_732,219.21,2228,7,"Dragão, Bárbaros, Canhão, Bola de Fogo, Golem, Cura, P.E.K.K.A, Foguete"
Jogador_733,84.03,2122,3,"Cura, Gigante, Foguete, Mini P.E.K.K.A, Cavalaria, Dragão, P.E.K.K.A, Canhão"
Jogador_734,280.88,1614,6,"Gigante, Canhão, Cura, P.E.K.K.A, Mini P.E.K.K.A, Bola de Fogo, Arqueiras, Golem"
Jogador_735,204.25,3115,5,"Dragão, Foguete, Bola de Fogo, Canhão, Mini P.E.K.K.A, Arqueiras, Bárbaros, Golem"
Jogador_736,284.01,3823,10,"Arqueiras, Dragão, Mini P.E.K.K.A, Bárbaros, Cavalaria, P.E.K.K.A, Foguete, Cura"
Jogador_737,95.98,718,5,"Dragão, Foguete, Cavalaria, Bola de Fogo, Mini P.E.K.K.A, Gigante, Bárbaros, P.E.K.K.A"
Jogador_738,335.06,4394,8,"Gigante, Mini P.E.K.K.A, Bola de Fogo, Cura, Golem, Cavalaria, Foguete, Canhão"
Jogador_739,89.76,2873,6,"Bárbaros, Canhão, Cura, Mago, Golem, Mini P.E.K.K.A, Gigante, Bola de Fogo"
Jogador_740,265.34,2952,2,"Golem, Mago, Cavalaria, Bárbaros, Mini P.E.K.K.A, Canhão, Arqueiras, Cura"
Jogador_741,295.72,2465,6,"Cavalaria, Foguete, Bárbaros, Canhão, Mini P.E.K.K.A, P.E.K.K.A, Golem, Bola de Fogo"
Jogador_742,307.27,1207,6,"Canhão, Cura, Mini P.E.K.K.A, Bárbaros, Golem, P.E.K.K.A, Mago, Gigante"
Jogador_743,30.65,2079,9,"Arqueiras, Cura, Gigante, Mago, Golem, Dragão, Foguete, P.E.K.K.A"
Jogador_744,284.22,3378,7,"Foguete, Dragão, Cavalaria, Canhão, P.E.K.K.A, Mago, Golem, Cura"
Jogador_745,335.87,565,7,"Cura, Foguete, Arqueiras, Golem, Gigante, Canhão, Mago, Dragão"
Jogador_746,158.22,4823,12,"Golem, Bárbaros, Canhão, P.E.K.K.A, Cura, Mago, Gigante, Arqueiras"
Jogador_747,379.64,1266,1,"Bola de Fogo, Mago, Foguete, Cura, Gigante, Cavalaria, Dragão, Golem"
Jogador_748,160.86,2099,6,"Arqueiras, Canhão, Bola de Fogo, Golem, Dragão, P.E.K.K.A, Bárbaros, Foguete"
Jogador_749,205.69,3010,10,"Canhão, Foguete, P.E.K.K.A, Cavalaria, Cura, Gigante, Arqueiras, Mini P.E.K.K.A"
Jogador_750,426.28,552,4,"Foguete, Gigante, Mini P.E.K.K.A, Arqueiras, Bola de Fogo, Dragão, P.E.K.K.A, Golem"
Jogador_751,187.94,181,5,"Golem, Mago, Foguete, Dragão, Mini P.E.K.K.A, Gigante, Cura, P.E.K.K.A"
Jogador_752,273.39,3278,5,"Mago, Gigante, Bola de Fogo, Arqueiras, Dragão, P.E.K.K.A, Bárbaros, Foguete"
Jogador_753,362.42,1802,2,"Bola de Fogo, Golem, Cura, Arqueiras, Foguete, Gigante, Dragão, Mini P.E.K.K.A"
Jogador_754,364.89,92,9,"Bárbaros, Canhão, P.E.K.K.A, Dragão, Bola de Fogo, Mini P.E.K.K.A, Gigante, Golem"
Jogador_755,380.62,3113,5,"Cavalaria, Mago, Dragão, Cura, Bárbaros, Mini P.E.K.K.A, Canhão, Foguete"
Jogador_756,218.63,1157,7,"Canhão, Foguete, Bola de Fogo, Golem, Gigante, Mini P.E.K.K.A, Dragão, P.E.K.K.A"
Jogador_757,183.91,1446,11,"Gigante, Mago, Foguete, Arqueiras, Cura, Canhão, P.E.K.K.A, Golem"
Jogador_758,281.77,1680,3,"Gigante, Cavalaria, Dragão, P.E.K.K.A, Mago, Arqueiras, Mini P.E.K.K.A, Foguete"
Jogador_759,218.31,4894,5,"Bárbaros, Dragão, Cavalaria, Arqueiras, Gigante, P.E.K.K.A, Foguete, Mago"
Jogador_760,361.91,3912,8,"Mago, Golem, Dragão, P.E.K.K.A, Canhão, Gigante, Bola de Fogo, Mini P.E.K.K.A"
Jogador_761,38.8,1488,2,"Bárbaros, Dragão, Mago, Mini P.E.K.K.A, Cura, Arqueiras, Bola de Fogo, Foguete"
Jogador_762,82.8,2783,11,"Cura, Mini P.E.K.K.A, Gigante, Canhão, Arqueiras, Golem, Cavalaria, Dragão"
Jogador_763,195.03,2902,13,"Cavalaria, Mago, Canhão, P.E.K.K.A, Cura, Mini P.E.K.K.A, Dragão, Bola de Fogo"
Jogador_764,252.4,1432,4,"Foguete, Dragão, P.E.K.K.A, Cavalaria, Mago, Mini P.E.K.K.A, Bola de Fogo, Gigante"
Jogador_765,213.3,449,11,"Cura, Golem, Mini P.E.K.K.A, Arqueiras, Cavalaria, Canhão, Bola de Fogo, Gigante"
Jogador_766,150.43,3803,6,"Golem, Bola de Fogo, P.E.K.K.A, Canhão, Cura, Dragão, Bárbaros, Foguete"
Jogador_767,55.02,4856,12,"Foguete, Cura, Dragão, Arqueiras, Mago, Golem, Cavalaria, Canhão"
Jogador_768,77.33,1357,12,"Foguete, Bola de Fogo, Cavalaria, Gigante, Mago, Canhão, Cura, Bárbaros"
Jogador_769,341.0,2842,2,"Cavalaria, P.E.K.K.A, Cura, Arqueiras, Bola de Fogo, Mini P.E.K.K.A, Gigante, Dragão"
Jogador_770,310.39,4910,12,"Cavalaria, Canhão, Golem, Gigante, Arqueiras, Cura, Dragão, Bola de Fogo"
Jogador_771,359.22,1544,1,"Foguete, Mago, Arqueiras, Golem, Canhão, Mini P.E.K.K.A, Bola de Fogo, Bárbaros"
Jogador_772,228.5,2015,12,"Arqueiras, Mago, Gigante, Golem, Bárbaros, Mini P.E.K.K.A, Cavalaria, Cura"
Jogador_773,153.57,2860,13,"Dragão, Canhão, Arqueiras, Golem, Bola de Fogo, Cura, Cavalaria, Gigante"
Jogador_774,170.37,4390,8,"Golem, Dragão, Cavalaria, Gigante, Mini P.E.K.K.A, Bárbaros, Bola de Fogo, Canhão"
Jogador_775,257.02,2298,13,"Gigante, Canhão, Cavalaria, Foguete, Bola de Fogo, Mini P.E.K.K.A, Cura, Bárbaros"
Jogador_776,258.97,3726,6,"Golem, Cura, Canhão, Dragão, Mago, Cavalaria, Bola de Fogo, P.E.K.K.A"
Jogador_777,92.4,361,10,"Dragão, Cavalaria, Bola de Fogo, Canhão, Cura, Mini P.E.K.K.A, Mago, Foguete"
Jogador_778,184.92,120,9,"Arqueiras, Bárbaros, Gigante, Dragão, Mago, P.E.K.K.A, Foguete, Mini P.E.K.K.A"
Jogador_779,254.94,4897,11,"Mini P.E.K.K.A, Canhão, Dragão, Bárbaros, Bola de Fogo, Foguete, Golem, Arqueiras"
Jogador_780,255.64,2758,12,"Cura, Canhão, Cavalaria, Golem, Dragão, Foguete, Mini P.E.K.K.A, Bola de Fogo"
Jogador_781,410.11,2653,7,"Cura, P.E.K.K.A, Bola de Fogo, Foguete, Canhão, Cavalaria, Arqueiras, Bárbaros"
Jogador_782,184.85,3743,9,"Gigante, P.E.K.K.A, Cura, Cavalaria, Mini P.E.K.K.A, Mago, Bola de Fogo, Bárbaros"
Jogador_783,26.89,2351,6,"Cura, Mago, Bola de Fogo, Mini P.E.K.K.A, P.E.K.K.A, Gigante, Bárbaros, Canhão"
Jogador_784,397.22,2496,10,"Mini P.E.K.K.A, Canhão, Bola de Fogo, Dragão, Arqueiras, Gigante, Mago, P.E.K.K.A"
Jogador_785,350.67,1643,2,"Mini P.E.K.K.A, Foguete, Dragão, Bárbaros, Bola de Fogo, Cavalaria, Cura, Gigante"
Jogador_786,273.06,4234,13,"Gigante, Canhão, P.E.K.K.A, Arqueiras, Bola de Fogo, Foguete, Mago, Bárbaros"
Jogador_787,75.43,2430,9,"Gigante, Bola de Fogo, Arqueiras, Foguete, P.E.K.K.A, Bárbaros, Golem, Mini P.E.K.K.A"
Jogador_788,112.49,1680,13,"Gigante, Mini P.E.K.K.A, Mago, Foguete, P.E.K.K.A, Canhão, Cavalaria, Bárbaros"
Jogador_789,384.3,3327,10,"Canhão, Gigante, Foguete, Golem, P.E.K.K.A, Cavalaria, Mini P.E.K.K.A, Dragão"
Jogador_790,407.1,1901,7,"Gigante, Canhão, Arqueiras, Cura, P.E.K.K.A, Foguete, Mini P.E.K.K.A, Golem"
Jogador_791,96.2,3492,12,"Bárbaros, Arqueiras, Mini P.E.K.K.A, Cura, Bola de Fogo, Mago, Cavalaria, Dragão"
Jogador_792,438.79,4082,13,"Mago, Dragão, Arqueiras, Foguete, Gigante, Cavalaria, Bola de Fogo, Mini P.E.K.K.A"
Jogador_793,436.05,828,11,"Dragão, P.E.K.K.A, Gigante, Mago, Mini P.E.K.K.A, Canhão, Golem, Bola de Fogo"
Jogador_794,10.55,1805,5,"Mago, Bola de Fogo, Mini P.E.K.K.A, Gigante, Dragão, Arqueiras, P.E.K.K.A, Cura"
Jogador_795,411.02,287,11,"Dragão, Bárbaros, Foguete, Gigante, P.E.K.K.A, Mago, Bola de Fogo, Cura"
