id_batalha,data,tempo_de_batalha,torres_derrubadas_jogador1,torres_derrubadas_jogador2,vencedor,deck_jogador1,deck_jogador2,trofeus_jogador1,trofeus_jogador2
748,2023-10-18 08:22:06.599229,4.78,2,1,Player0676,"Lápide, Fornalha, Veneno, Coletor de Elixir, Corredor, Torre Inferno, Mosqueteira, Torre de Bombas","Executor, Veneno, Lápide, Cavaleiro, Cabana de Goblins, Bola de Fogo, Dragão Bebê, Fornalha",4122,4191
749,2023-07-07 11:20:13.006881,1.83,1,2,Player0083,"Mosqueteira, Cavaleiro, Coletor de Elixir, Fornalha, Dragão Bebê, Mini P.E.K.K.A, Executor, Cabana de Goblins","Mago de Gelo, Mago, Torre Inferno, P.E.K.K.A, Cavaleiro, Lápide, Mega Servo, Mosqueteira",5269,4203
750,2023-08-15 18:04:15.013514,1.69,1,2,Player0776,"P.E.K.K.A, Canhão, Bárbaros, Arqueiras, Mega Servo, Mini P.E.K.K.A, Zap, Bola de Fogo","Veneno, Coletor de Elixir, Bruxa, Arqueiras, Bárbaros, Executor, Descarga, Gigante",2830,4928
751,2023-11-01 15:06:12.463517,4.7,2,2,Player0736,"Fornalha, Bola de Fogo, Mago de Gelo, Cavaleiro, Relâmpago, Cabana de Goblins, Dragão Bebê, Golem","Canhão, Lápide, P.E.K.K.A, Torre Inferno, Golem, Bruxa, Mago de Gelo, Fornalha",4351,4540
752,2023-09-24 16:35:58.029474,4.69,2,2,Player0860,"Dragão Bebê, Canhão, Veneno, Mago de Gelo, Arqueiras, Torre de Bombas, Bruxa, Corredor","Bárbaros, Zap, Fúria, Fornalha, Coletor de Elixir, Arqueiras, Mosqueteira, Golem",4653,5042
753,2023-05-24 19:09:25.324364,2.97,1,1,Player0399,"Mosqueteira, Mago de Gelo, Gigante, Cabana de Bárbaros, Canhão, Executor, Arqueiras, Bola de Fogo","Tornado, Fúria, Cabana de Goblins, Zap, Torre Inferno, Príncipe, Descarga, Gigante",2265,2002
754,2023-08-11 19:36:45.531522,3.37,2,1,Player0316,"Mosqueteira, Mago, P.E.K.K.A, Torre de Bombas, Corredor, Cabana de Goblins, Lápide, Cavaleiro","Mosqueteira, Torre Inferno, Bruxa, P.E.K.K.A, Bola de Fogo, Lápide, Mago, Cavaleiro",3340,5881
755,2023-08-04 05:51:28.028914,2.91,2,1,Player0159,"Corredor, Coletor de Elixir, Torre de Bombas, Mago, Gigante, Arqueiras, Fúria, Mago de Gelo","Descarga, Fornalha, Mega Servo, Fúria, Gigante, Mini P.E.K.K.A, Cabana de Bárbaros, Torre Inferno",2013,2683
756,2023-06-02 00:44:40.195257,4.08,1,1,Player0913,"Canhão, Mago de Gelo, Lápide, Cavaleiro, Dragão Bebê, Cabana de Goblins, Bárbaros, Bola de Fogo","Relâmpago, Fúria, Corredor, Torre de Bombas, Canhão, Cabana de Bárbaros, Coletor de Elixir, Executor",4349,3560
757,2023-03-09 09:32:41.253428,1.94,2,1,Player0457,"Cabana de Bárbaros, Cavaleiro, Executor, Golem, Corredor, Bola de Fogo, Tornado, Fúria","Bola de Fogo, Mega Servo, Descarga, Cavaleiro, Golem, Tornado, Cabana de Bárbaros, Fornalha",3007,4448
758,2023-07-19 14:52:56.091900,1.89,2,0,Player0387,"Bola de Fogo, Zap, Coletor de Elixir, Cabana de Bárbaros, Torre Inferno, Torre de Bombas, Golem, Fornalha","Torre de Bombas, Arqueiras, Descarga, Fúria, Mago de Gelo, Bárbaros, Fornalha, Executor",2695,5103
759,2023-01-28 11:04:12.203692,2.38,1,0,Player0096,"Mosqueteira, Mago, P.E.K.K.A, Torre de Bombas, Corredor, Cabana de Goblins, Lápide, Cavaleiro","Executor, Torre de Bombas, Arqueiras, Dragão Bebê, Príncipe, Torre Inferno, Relâmpago, Mago de Gelo",3340,5505
760,2023-12-18 14:48:35.962574,4.31,1,1,Player0097,"Príncipe, Torre Inferno, Coletor de Elixir, Zap, Mago, Mini P.E.K.K.A, Relâmpago, Bruxa","Cabana de Bárbaros, Coletor de Elixir, Lápide, Bruxa, P.E.K.K.A, Veneno, Cavaleiro, Canhão",3013,2463
761,2023-02-10 05:49:28.642953,2.44,2,2,Player0841,"Cabana de Goblins, Príncipe, Coletor de Elixir, Cabana de Bárbaros, Golem, Descarga, Arqueiras, Bola de Fogo","Bola de Fogo, Mosqueteira, Relâmpago, Cabana de Bárbaros, Mega Servo, Coletor de Elixir, Golem, Arqueiras",3249,2138
762,2023-12-11 13:16:44.176874,3.36,1,0,Player0811,"Golem, Executor, Bola de Fogo, Torre Inferno, Bruxa, Fúria, Coletor de Elixir, Arqueiras","Executor, Mago, Corredor, Canhão, Zap, Lápide, Arqueiras, Cavaleiro",4459,2096
763,2023-11-16 09:24:47.302629,4.7,1,2,Player0365,"Fornalha, Torre Inferno, Mago de Gelo, Gigante, Cabana de Bárbaros, Zap, P.E.K.K.A, Executor","Dragão Bebê, P.E.K.K.A, Mosqueteira, Gigante, Arqueiras, Descarga, Coletor de Elixir, Lápide",4526,5874
764,2023-05-01 09:48:53.897635,3.58,1,2,Player0398,"Golem, Canhão, Príncipe, Gigante, Bola de Fogo, Cavaleiro, Cabana de Bárbaros, Executor","Zap, Tornado, Bruxa, Lápide, Fornalha, Mago, Arqueiras, Golem",2022,2383
765,2023-11-09 15:11:06.783202,3.44,2,2,Player0178,"Tornado, Fúria, Cabana de Goblins, Zap, Torre Inferno, Príncipe, Descarga, Gigante","Lápide, Zap, Canhão, Mosqueteira, Golem, Fúria, Relâmpago, Descarga",2002,3346
766,2023-02-26 23:46:04.470159,2.65,3,2,Player0665,"Fúria, Arqueiras, Mosqueteira, Bárbaros, Cabana de Bárbaros, Zap, Mago de Gelo, Coletor de Elixir","P.E.K.K.A, Veneno, Gigante, Corredor, Descarga, Coletor de Elixir, Relâmpago, Canhão",4965,2484
767,2023-06-11 02:00:43.218827,3.86,1,2,Player0178,"Tornado, Fúria, Cabana de Goblins, Zap, Torre Inferno, Príncipe, Descarga, Gigante","Corredor, Gigante, Torre de Bombas, Lápide, Cabana de Goblins, Golem, Veneno, Descarga",2002,4168
768,2023-06-19 14:37:05.421918,3.42,1,2,Player0842,"Torre de Bombas, Cabana de Goblins, Bárbaros, Cavaleiro, Fornalha, Mago, Bola de Fogo, Mosqueteira","Executor, Bárbaros, Descarga, Cabana de Bárbaros, Golem, Veneno, Tornado, Mega Servo",4831,4815
769,2023-12-23 00:05:14.278509,4.56,2,0,Player0685,"Mini P.E.K.K.A, Fornalha, P.E.K.K.A, Gigante, Cavaleiro, Veneno, Mega Servo, Bola de Fogo","Cavaleiro, Fornalha, Torre Inferno, Mago de Gelo, Zap, P.E.K.K.A, Bárbaros, Canhão",5851,4755
770,2023-04-25 14:35:03.693266,3.3,2,1,Player0812,"Canhão, Tornado, Zap, Fornalha, Bruxa, Relâmpago, P.E.K.K.A, Veneno","Corredor, Torre de Bombas, Cavaleiro, Bola de Fogo, Bárbaros, Cabana de Goblins, Coletor de Elixir, Cabana de Bárbaros",3921,3789
771,2023-12-09 01:15:43.369700,3.08,1,0,Player0925,"Lápide, Cavaleiro, Gigante, Relâmpago, Mini P.E.K.K.A, Zap, Fornalha, Bárbaros","Fúria, Dragão Bebê, Tornado, Descarga, Fornalha, Coletor de Elixir, Mago, Bárbaros",4745,3948
772,2023-11-13 13:10:25.847918,2.62,1,1,Player0090,"Descarga, Zap, Cabana de Bárbaros, Canhão, Dragão Bebê, Lápide, Fornalha, Mago de Gelo","Dragão Bebê, P.E.K.K.A, Mini P.E.K.K.A, Arqueiras, Mosqueteira, Fúria, Executor, Torre Inferno",4176,4348
773,2023-12-11 21:08:29.870504,3.37,1,2,Player0269,"Dragão Bebê, Golem, Bola de Fogo, Descarga, Executor, Canhão, Relâmpago, Corredor","Cavaleiro, Príncipe, Cabana de Goblins, P.E.K.K.A, Fornalha, Veneno, Tornado, Mini P.E.K.K.A",3811,3567
774,2023-03-21 18:01:12.230076,3.1,2,0,Player0071,"Corredor, Canhão, Cabana de Goblins, Mega Servo, Executor, Príncipe, Mago de Gelo, Lápide","Mosqueteira, Bárbaros, Mago de Gelo, Relâmpago, Executor, Príncipe, Fornalha, Cabana de Bárbaros",3252,2201
775,2023-05-14 16:05:23.288522,4.11,2,1,Player0456,"Arqueiras, Canhão, Mago de Gelo, Fúria, Cabana de Goblins, Coletor de Elixir, Executor, Torre Inferno","Arqueiras, Gigante, Fornalha, Mosqueteira, Relâmpago, Executor, Veneno, Mega Servo",3148,4792
776,2023-04-12 20:53:12.134121,2.39,1,2,Player0324,"Mega Servo, Coletor de Elixir, Golem, Torre de Bombas, Bola de Fogo, Príncipe, Fúria, Cabana de Goblins","Canhão, Tornado, Zap, Fornalha, Bruxa, Relâmpago, P.E.K.K.A, Veneno",4280,3921
777,2023-07-12 13:11:05.213052,1.57,0,3,Player0627,"Tornado, Cabana de Goblins, Golem, Dragão Bebê, Príncipe, Zap, Arqueiras, Cavaleiro","Corredor, Mega Servo, Torre de Bombas, Dragão Bebê, Tornado, Fúria, Canhão, Mago de Gelo",2204,5137
778,2023-12-21 09:28:42.096240,1.9,0,1,Player0394,"Cavaleiro, Gigante, Relâmpago, Mega Servo, Executor, Dragão Bebê, Cabana de Bárbaros, Mago de Gelo","Arqueiras, Executor, Descarga, P.E.K.K.A, Veneno, Tornado, Relâmpago, Torre Inferno",2955,5616
779,2023-08-26 19:40:38.340743,3.29,3,2,Player0579,"P.E.K.K.A, Lápide, Mega Servo, Zap, Corredor, Cabana de Goblins, Torre de Bombas, Mago","Executor, Golem, Lápide, Canhão, Arqueiras, Zap, Bruxa, Bárbaros",2970,5167
780,2023-01-11 20:00:13.623918,1.57,2,2,Player0083,"Cabana de Bárbaros, Coletor de Elixir, Lápide, Bruxa, P.E.K.K.A, Veneno, Cavaleiro, Canhão","Mosqueteira, Cavaleiro, Coletor de Elixir, Fornalha, Dragão Bebê, Mini P.E.K.K.A, Executor, Cabana de Goblins",2463,5269
781,2023-02-12 22:45:06.296063,4.65,1,3,Player0842,"Cabana de Bárbaros, Mini P.E.K.K.A, Gigante, Bruxa, P.E.K.K.A, Mosqueteira, Descarga, Tornado","Torre de Bombas, Cabana de Goblins, Bárbaros, Cavaleiro, Fornalha, Mago, Bola de Fogo, Mosqueteira",2023,4831
782,2023-09-15 02:45:21.800295,2.87,2,3,Player0780,"Cabana de Bárbaros, Lápide, Mosqueteira, Descarga, Relâmpago, Cabana de Goblins, Príncipe, Torre de Bombas","Mago, Mini P.E.K.K.A, Gigante, Cabana de Bárbaros, Lápide, Bárbaros, Cabana de Goblins, Tornado",2893,4036
783,2023-02-25 18:31:40.471470,2.09,2,2,Player0962,"Príncipe, Fúria, Mago, Tornado, P.E.K.K.A, Fornalha, Bruxa, Golem","Arqueiras, Cabana de Bárbaros, Descarga, Mago, Bola de Fogo, Príncipe, Torre Inferno, Canhão",2173,3127
784,2023-10-16 13:39:22.371260,4.46,2,2,Player0299,"Arqueiras, Coletor de Elixir, Mosqueteira, Mega Servo, Lápide, Bola de Fogo, Torre de Bombas, Corredor","Príncipe, P.E.K.K.A, Golem, Relâmpago, Arqueiras, Zap, Bruxa, Torre de Bombas",5998,4882
785,2023-09-20 17:40:30.891346,4.08,2,1,Player0101,"Mago de Gelo, Fúria, Bárbaros, Gigante, Canhão, Torre Inferno, Lápide, Coletor de Elixir","Canhão, Corredor, Gigante, Príncipe, Mosqueteira, Mega Servo, Bola de Fogo, Tornado",5286,4959
786,2023-05-24 23:02:30.385257,4.19,0,1,Player0542,"Bruxa, Coletor de Elixir, Fornalha, P.E.K.K.A, Mini P.E.K.K.A, Cabana de Goblins, Lápide, Mosqueteira","Zap, Cabana de Bárbaros, Bruxa, Coletor de Elixir, Mosqueteira, Mago, Torre de Bombas, Mini P.E.K.K.A",3294,2311
787,2023-12-14 20:43:37.150842,1.91,3,2,Player0011,"Zap, Tornado, Mosqueteira, Cabana de Goblins, Príncipe, Mago de Gelo, Dragão Bebê, Lápide","P.E.K.K.A, Lápide, Mago, Dragão Bebê, Mago de Gelo, Bárbaros, Coletor de Elixir, Tornado",3613,4256
788,2023-09-14 20:26:17.676800,4.09,2,1,Player0564,"Cabana de Bárbaros, Gigante, Zap, Tornado, Canhão, Fornalha, Corredor, Bruxa","Bárbaros, Torre de Bombas, Mega Servo, Dragão Bebê, Coletor de Elixir, Executor, Mago de Gelo, Mago",2241,5462
789,2023-07-19 23:19:42.351003,3.65,1,3,Player0980,"Executor, Mago de Gelo, Tornado, Torre de Bombas, Cavaleiro, Mosqueteira, Príncipe, Descarga","Lápide, Mini P.E.K.K.A, Fornalha, Gigante, Tornado, Mago de Gelo, Cabana de Goblins, Torre Inferno",3049,4722
790,2023-01-12 08:00:13.794159,1.81,1,2,Player0286,"Golem, Executor, Torre Inferno, Mago, Mini P.E.K.K.A, Tornado, Príncipe, Fúria","Príncipe, Zap, Gigante, Executor, Lápide, Mago, Torre Inferno, Coletor de Elixir",3847,3898
791,2023-02-26 02:38:04.498672,2.91,2,2,Player0954,"Coletor de Elixir, Fornalha, Torre Inferno, Arqueiras, Zap, Bola de Fogo, Dragão Bebê, Golem","Fúria, Executor, Canhão, Tornado, Mago, Príncipe, Corredor, P.E.K.K.A",3123,2921
792,2023-04-12 15:40:33.191972,2.69,2,1,Player0012,"Descarga, Relâmpago, Canhão, Mini P.E.K.K.A, Cavaleiro, P.E.K.K.A, Cabana de Goblins, Cabana de Bárbaros","Tornado, Bruxa, Torre de Bombas, Mago de Gelo, Fornalha, Canhão, Golem, Bárbaros",5485,4876
793,2023-09-11 22:58:29.163969,4.96,1,1,Player0450,"P.E.K.K.A, Canhão, Descarga, Mega Servo, Arqueiras, Cabana de Goblins, Cavaleiro, Mago de Gelo","Tornado, Fúria, Mosqueteira, Zap, Mega Servo, Gigante, Torre de Bombas, P.E.K.K.A",3487,3495
794,2023-04-16 21:03:36.898764,2.09,3,0,Player0037,"Golem, Fúria, Lápide, P.E.K.K.A, Mega Servo, Torre de Bombas, Relâmpago, Bruxa","Canhão, Cabana de Goblins, Bola de Fogo, Tornado, Golem, Cavaleiro, Mago, Bárbaros",3689,5193
795,2023-05-03 11:02:46.911564,2.62,1,1,Player0168,"Torre Inferno, Gigante, Dragão Bebê, Mago, Lápide, Relâmpago, Fúria, Corredor","Arqueiras, Veneno, Descarga, Fornalha, Mini P.E.K.K.A, Fúria, Príncipe, Lápide",3344,4133
796,2023-05-29 03:35:39.956837,4.8,1,0,Player0768,"Bruxa, Zap, Fúria, Arqueiras, Cavaleiro, Torre de Bombas, Corredor, Mini P.E.K.K.A","P.E.K.K.A, Canhão, Descarga, Mega Servo, Arqueiras, Cabana de Goblins, Cavaleiro, Mago de Gelo",4765,3487
797,2023-07-25 01:18:31.439582,3.33,0,3,Player0790,"Mago de Gelo, Tornado, Executor, Mini P.E.K.K.A, Coletor de Elixir, Fúria, Golem, Bárbaros","Fúria, Gigante, Executor, Zap, Bruxa, Veneno, Dragão Bebê, Lápide",5855,4847
798,2023-09-25 05:59:24.760358,3.15,0,2,Player0536,"Mosqueteira, Gigante, Bola de Fogo, Zap, Relâmpago, Descarga, Tornado, Cabana de Bárbaros","Descarga, Fúria, Tornado, Canhão, Zap, Corredor, Torre de Bombas, Mago de Gelo",2933,4703
799,2023-03-05 16:29:15.555838,4.43,2,1,Player0525,"Cabana de Bárbaros, Mago, Príncipe, Zap, Bárbaros, Descarga, Lápide, Tornado","Mosqueteira, Cabana de Goblins, Bruxa, Bárbaros, Veneno, Mega Servo, Mago de Gelo, Zap",5767,2393
800,2023-05-25 09:28:56.893549,3.08,1,2,Player0376,"Canhão, Descarga, Cabana de Goblins, P.E.K.K.A, Mago de Gelo, Bola de Fogo, Dragão Bebê, Corredor","Gigante, Mini P.E.K.K.A, Coletor de Elixir, Cabana de Bárbaros, Golem, Cavaleiro, Fúria, Torre de Bombas",2685,3215
801,2023-01-02 00:27:13.604003,3.26,3,1,Player0403,"Corredor, Coletor de Elixir, Príncipe, Tornado, Mago de Gelo, Cabana de Goblins, Canhão, Cabana de Bárbaros","Arqueiras, Tornado, Descarga, Mago de Gelo, Canhão, Mago, Cavaleiro, Cabana de Bárbaros",2244,5224
802,2023-12-01 12:42:37.818285,3.92,1,2,Player0176,"Mega Servo, Mago, Cabana de Goblins, Cabana de Bárbaros, Coletor de Elixir, Gigante, Relâmpago, Mini P.E.K.K.A","Bola de Fogo, Canhão, Cabana de Bárbaros, Dragão Bebê, Cabana de Goblins, Cavaleiro, Mosqueteira, Zap",3263,3531
803,2023-08-08 02:57:16.097458,3.09,1,1,Player0296,"Cabana de Bárbaros, Veneno, Mago, Torre Inferno, Gigante, Corredor, Bárbaros, Lápide","Bruxa, Mini P.E.K.K.A, Bola de Fogo, Mosqueteira, Corredor, Zap, P.E.K.K.A, Descarga",2359,2526
804,2023-04-14 11:09:19.317903,2.55,0,1,Player0677,"Arqueiras, Executor, Golem, Torre de Bombas, Coletor de Elixir, Fornalha, Cavaleiro, Relâmpago","Gigante, Lápide, Zap, Canhão, Corredor, Descarga, Torre Inferno, Torre de Bombas",3356,2949
805,2023-06-23 02:14:30.676332,2.6,2,1,Player0234,"Tornado, Dragão Bebê, Cavaleiro, Fúria, Mago de Gelo, Torre Inferno, Corredor, Mini P.E.K.K.A","Gigante, Corredor, Mega Servo, Fúria, P.E.K.K.A, Cavaleiro, Lápide, Cabana de Goblins",2820,5339
806,2023-02-27 02:32:15.538081,4.13,2,3,Player0334,"Relâmpago, Torre de Bombas, Bárbaros, Zap, Cavaleiro, Gigante, Cabana de Bárbaros, Bola de Fogo","Cabana de Bárbaros, Mini P.E.K.K.A, Bruxa, Torre de Bombas, Coletor de Elixir, Fornalha, Príncipe, Mega Servo",5320,4249
807,2023-08-21 02:42:29.034989,1.94,2,2,Player0963,"Fúria, Mago de Gelo, Mini P.E.K.K.A, Mago, Descarga, Relâmpago, Executor, Zap","Bárbaros, Mini P.E.K.K.A, Torre de Bombas, Dragão Bebê, Executor, Bola de Fogo, Cabana de Goblins, Gigante",2328,4140
808,2023-10-02 19:16:20.542455,2.16,2,1,Player0482,"Bruxa, Descarga, Lápide, Dragão Bebê, Coletor de Elixir, Torre Inferno, Mago, P.E.K.K.A","Executor, Descarga, Mago de Gelo, Torre Inferno, Golem, P.E.K.K.A, Cabana de Goblins, Príncipe",4408,2871
809,2023-10-27 15:12:14.589213,3.82,0,3,Player0889,"Zap, Relâmpago, Dragão Bebê, Fornalha, Mega Servo, P.E.K.K.A, Gigante, Mago de Gelo","Mega Servo, Descarga, Príncipe, Relâmpago, Bola de Fogo, Lápide, Arqueiras, Golem",5877,4321
810,2023-11-11 09:21:30.953991,1.5,3,0,Player0446,"P.E.K.K.A, Mosqueteira, Tornado, Dragão Bebê, Bárbaros, Relâmpago, Gigante, Fúria","Dragão Bebê, Mago, Tornado, Príncipe, Mega Servo, Cavaleiro, Cabana de Bárbaros, Torre Inferno",5910,3340
811,2023-07-16 16:01:46.037115,3.33,2,2,Player0150,"Descarga, Mosqueteira, Bruxa, Cabana de Goblins, Arqueiras, Fornalha, Tornado, Cabana de Bárbaros","Cabana de Bárbaros, Torre de Bombas, Canhão, Tornado, Mega Servo, Veneno, Mago de Gelo, Arqueiras",2682,5457
812,2023-12-06 08:50:28.628176,4.94,3,2,Player0278,"Lápide, Descarga, Bárbaros, Mini P.E.K.K.A, Dragão Bebê, P.E.K.K.A, Arqueiras, Zap","Cavaleiro, Gigante, Relâmpago, Mega Servo, Executor, Dragão Bebê, Cabana de Bárbaros, Mago de Gelo",4176,2955
813,2023-06-05 03:35:37.315261,1.77,2,0,Player0993,"Coletor de Elixir, Mago de Gelo, Veneno, Torre de Bombas, Fúria, Príncipe, Fornalha, Bárbaros","Mega Servo, Zap, Torre de Bombas, Bola de Fogo, Mini P.E.K.K.A, Fúria, Descarga, Veneno",4004,3952
814,2023-05-11 22:02:10.174995,1.85,3,1,Player0405,"Torre de Bombas, Bruxa, Príncipe, Bola de Fogo, Corredor, Lápide, Cabana de Goblins, Fornalha","Bárbaros, Fúria, Canhão, Bola de Fogo, Bruxa, P.E.K.K.A, Coletor de Elixir, Tornado",5205,3272
815,2023-08-24 00:54:23.499008,2.62,3,2,Player0283,"Cavaleiro, P.E.K.K.A, Fúria, Golem, Veneno, Relâmpago, Bola de Fogo, Tornado","Executor, Mago de Gelo, Tornado, Torre de Bombas, Cavaleiro, Mosqueteira, Príncipe, Descarga",2770,3049
816,2023-12-08 06:04:27.286476,2.84,3,1,Player0565,"Coletor de Elixir, Executor, Lápide, P.E.K.K.A, Golem, Relâmpago, Canhão, Arqueiras","Fornalha, Mosqueteira, Coletor de Elixir, Torre de Bombas, Mega Servo, Cabana de Goblins, Bárbaros, Canhão",2042,2094
817,2023-10-24 05:31:45.170257,2.01,2,2,Player0683,"Bola de Fogo, Tornado, Mosqueteira, Fornalha, Bárbaros, Arqueiras, Cabana de Goblins, Torre Inferno","Gigante, Tornado, Fúria, Fornalha, P.E.K.K.A, Torre Inferno, Veneno, Bruxa",2210,2194
818,2023-11-18 23:14:28.002509,4.05,2,2,Player0935,"Dragão Bebê, Cabana de Goblins, Mago de Gelo, Mosqueteira, Príncipe, Bruxa, Cavaleiro, Fúria","Cabana de Goblins, Príncipe, Relâmpago, Mini P.E.K.K.A, Dragão Bebê, Fúria, Bruxa, Torre Inferno",2612,5815
819,2023-06-23 01:14:55.395371,2.8,2,2,Player0776,"Executor, Mago, Corredor, Canhão, Zap, Lápide, Arqueiras, Cavaleiro","Veneno, Coletor de Elixir, Bruxa, Arqueiras, Bárbaros, Executor, Descarga, Gigante",2096,4928
820,2023-12-23 18:27:37.420265,2.31,2,1,Player0082,"Zap, Mega Servo, Canhão, Bola de Fogo, Cabana de Bárbaros, Dragão Bebê, Mini P.E.K.K.A, Torre de Bombas","Arqueiras, Bárbaros, Fornalha, Descarga, P.E.K.K.A, Torre Inferno, Veneno, Canhão",5555,2212
821,2023-11-17 20:11:18.755317,2.44,1,1,Player0768,"Mosqueteira, Torre de Bombas, Relâmpago, Golem, Bárbaros, Cabana de Bárbaros, Bruxa, Cabana de Goblins","Bruxa, Zap, Fúria, Arqueiras, Cavaleiro, Torre de Bombas, Corredor, Mini P.E.K.K.A",2676,4765
822,2023-12-31 06:11:21.308359,4.19,2,1,Player0763,"Príncipe, Executor, Lápide, Golem, Canhão, Torre Inferno, Mega Servo, Mago de Gelo","Cabana de Goblins, Zap, Fornalha, Cavaleiro, Tornado, Cabana de Bárbaros, Coletor de Elixir, Bruxa",5288,4091
823,2023-12-26 15:31:43.524428,4.56,2,0,Player0372,"Mosqueteira, P.E.K.K.A, Coletor de Elixir, Mago, Lápide, Golem, Torre de Bombas, Bruxa","Mosqueteira, Mini P.E.K.K.A, P.E.K.K.A, Arqueiras, Veneno, Tornado, Bruxa, Corredor",2243,4034
824,2023-04-10 02:16:57.832187,1.91,0,3,Player0193,"P.E.K.K.A, Mega Servo, Executor, Bola de Fogo, Mosqueteira, Veneno, Coletor de Elixir, Bruxa","Gigante, Mega Servo, Cabana de Bárbaros, Lápide, Mosqueteira, Cavaleiro, Dragão Bebê, Bárbaros",2904,2843
825,2023-07-07 11:03:02.954711,4.41,2,1,Player0069,"Gigante, Arqueiras, Relâmpago, P.E.K.K.A, Descarga, Cabana de Goblins, Executor, Torre Inferno","Bola de Fogo, Mega Servo, Mago de Gelo, Canhão, Relâmpago, Fúria, Descarga, Gigante",5337,3613
826,2023-04-20 00:18:51.417445,2.65,2,2,Player0336,"Veneno, Bárbaros, Arqueiras, Coletor de Elixir, Torre Inferno, Zap, Relâmpago, Cabana de Bárbaros","Corredor, Zap, Veneno, Relâmpago, Arqueiras, Executor, Canhão, Tornado",3613,4111
827,2023-08-18 16:09:03.536585,2.22,2,0,Player0298,"Bola de Fogo, Cavaleiro, P.E.K.K.A, Corredor, Bárbaros, Arqueiras, Dragão Bebê, Tornado","Veneno, Lápide, Torre Inferno, Corredor, P.E.K.K.A, Executor, Gigante, Cabana de Goblins",4321,2271
828,2023-03-03 01:13:32.345844,2.28,1,3,Player0159,"Dragão Bebê, Tornado, Torre Inferno, Arqueiras, Descarga, Mago, Gigante, Fornalha","Corredor, Coletor de Elixir, Torre de Bombas, Mago, Gigante, Arqueiras, Fúria, Mago de Gelo",4240,2013
829,2023-09-23 07:46:27.117553,4.42,1,2,Player0889,"Mega Servo, Descarga, Príncipe, Relâmpago, Bola de Fogo, Lápide, Arqueiras, Golem","Relâmpago, Gigante, Mago de Gelo, Príncipe, Mago, Zap, Mosqueteira, Cavaleiro",4321,2571
830,2023-07-16 18:02:11.039940,4.97,1,0,Player0899,"Fornalha, P.E.K.K.A, Arqueiras, Mini P.E.K.K.A, Mega Servo, Coletor de Elixir, Executor, Canhão","Bruxa, Corredor, Bárbaros, Mago de Gelo, Tornado, P.E.K.K.A, Dragão Bebê, Bola de Fogo",3041,3308
831,2023-11-23 09:27:18.103943,1.97,1,2,Player0308,"Bola de Fogo, Veneno, Golem, Descarga, Executor, Lápide, Príncipe, Gigante","Mago de Gelo, Fúria, Mosqueteira, Descarga, Mega Servo, Torre de Bombas, Coletor de Elixir, Dragão Bebê",3066,5809
832,2023-08-22 12:19:33.986590,3.58,3,0,Player0878,"Mago, Mini P.E.K.K.A, Bola de Fogo, Cabana de Bárbaros, Coletor de Elixir, Canhão, P.E.K.K.A, Cabana de Goblins","Cavaleiro, Bola de Fogo, Executor, Canhão, Coletor de Elixir, Dragão Bebê, Bárbaros, Corredor",4009,2011
833,2023-02-12 19:29:13.851658,1.78,0,1,Player0970,"Gigante, Lápide, Zap, Canhão, Corredor, Descarga, Torre Inferno, Torre de Bombas","Mosqueteira, Golem, Bárbaros, Mini P.E.K.K.A, Canhão, Fúria, Coletor de Elixir, Torre Inferno",2949,3876
834,2023-09-30 13:28:24.916602,2.28,0,2,Player0211,"Bruxa, Torre de Bombas, Mega Servo, Príncipe, Coletor de Elixir, Descarga, Cabana de Bárbaros, P.E.K.K.A","Relâmpago, Golem, Veneno, Fúria, Bárbaros, P.E.K.K.A, Executor, Bola de Fogo",5109,3682
835,2023-12-14 18:32:45.563072,3.47,1,1,Player0275,"Bruxa, Fúria, Relâmpago, Zap, Gigante, Dragão Bebê, Mosqueteira, Fornalha","Coletor de Elixir, Cabana de Bárbaros, Torre de Bombas, Bola de Fogo, Príncipe, Tornado, Cabana de Goblins, Lápide",4255,3306
836,2023-07-15 02:15:21.398820,4.92,2,0,Player0685,"Mini P.E.K.K.A, Fornalha, P.E.K.K.A, Gigante, Cavaleiro, Veneno, Mega Servo, Bola de Fogo","P.E.K.K.A, Bruxa, Coletor de Elixir, Bola de Fogo, Cavaleiro, Príncipe, Torre Inferno, Mago de Gelo",5851,4745
837,2023-05-28 05:32:58.351327,1.86,1,2,Player0336,"Veneno, Bárbaros, Arqueiras, Coletor de Elixir, Torre Inferno, Zap, Relâmpago, Cabana de Bárbaros","Bruxa, Mago de Gelo, Zap, Dragão Bebê, Cavaleiro, Bárbaros, Descarga, Torre de Bombas",3613,2798
838,2023-05-22 12:44:04.825712,4.32,1,1,Player0667,"Relâmpago, Coletor de Elixir, Executor, Mini P.E.K.K.A, Mega Servo, Fornalha, Golem, P.E.K.K.A","Zap, Cabana de Goblins, Bárbaros, Golem, Gigante, Fúria, Arqueiras, Bola de Fogo",2521,3306
839,2023-12-20 21:27:16.793116,3.32,2,2,Player0256,"P.E.K.K.A, Mini P.E.K.K.A, Bruxa, Príncipe, Golem, Gigante, Canhão, Cabana de Goblins","Cabana de Bárbaros, Fornalha, Mago de Gelo, Torre Inferno, Fúria, Zap, P.E.K.K.A, Veneno",4142,3014
